App,SHA,TestFilePath,LOC,NOM,WMC,RFC,NAs,AsD,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,Replace conditional by ParameterizedTest,Add Assert Argument,Replace NOT operator,Replace Reserved Words,Split Conditional Statement in Assertions,Replace Rule With AssertThrows,Replace Try/Catch With AssertThrows,Replace @test(expected) with assertThrows,isReplaceConditionalbyParameterizedTest,isAddAssertArgument,isReplaceNOToperator,isReplaceReservedWords,isSplitConditionalStatementinAssertions,isReplaceRuleWithAssertThrows,isReplaceTry/CatchWithAssertThrows,isReplace@test(expected)withassertThrows
dhatim/fastexcel,229c87da4e1ef91233baae60d20a843d763d7f97,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,229c87da4e1ef91233baae60d20a843d763d7f97,org/dhatim/fastexcel/reader/RowTest.java,14,1,2,8,0.21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,229c87da4e1ef91233baae60d20a843d763d7f97,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,22e38ed052f74a00d43298005850c4f7a02aad86,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,22e38ed052f74a00d43298005850c4f7a02aad86,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,11f964e66b4ed7a7b924234ac645ebb8c6beb95d,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,11f964e66b4ed7a7b924234ac645ebb8c6beb95d,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,8d3ba7033d5c25399601386a6b768b1bd7767068,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,8d3ba7033d5c25399601386a6b768b1bd7767068,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,7b71295a5f7a6a2fe99b0225ae4c71e45cb42461,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,7b71295a5f7a6a2fe99b0225ae4c71e45cb42461,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,c6ba8294dc84a0433c0fd771ec2d3a949e61e0d3,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,c6ba8294dc84a0433c0fd771ec2d3a949e61e0d3,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,c876add20641c6e9b7c03e9d615ae49ff1935567,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,c876add20641c6e9b7c03e9d615ae49ff1935567,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,ded2361ea92b0926f50730398dcf4c6dc43020b6,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,ded2361ea92b0926f50730398dcf4c6dc43020b6,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,268bef6ab09e83ddeb1027fd3a3a60b066c6ad86,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,268bef6ab09e83ddeb1027fd3a3a60b066c6ad86,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,e7760aebe966eac84ae9c73f3855a7663fad51c7,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,e7760aebe966eac84ae9c73f3855a7663fad51c7,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,e7760aebe966eac84ae9c73f3855a7663fad51c7,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,e7760aebe966eac84ae9c73f3855a7663fad51c7,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,9833bc71ebaf0480ef8ddd8a31c9a38d6e87fa94,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,9833bc71ebaf0480ef8ddd8a31c9a38d6e87fa94,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,7b1525c537221f42cd4d8d894acfe2774c573e08,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,7b1525c537221f42cd4d8d894acfe2774c573e08,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,7b1525c537221f42cd4d8d894acfe2774c573e08,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,7b1525c537221f42cd4d8d894acfe2774c573e08,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,7b1525c537221f42cd4d8d894acfe2774c573e08,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,7b1525c537221f42cd4d8d894acfe2774c573e08,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,8ea548f65c77bd1704ff994705696ce18c0d7d0f,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,8ea548f65c77bd1704ff994705696ce18c0d7d0f,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,1d3aa6f0dd1295385086a0d91f4465bcc2507b5b,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,1d3aa6f0dd1295385086a0d91f4465bcc2507b5b,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,add100a69efaeb1202563663034c8d25f9dd1c22,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,add100a69efaeb1202563663034c8d25f9dd1c22,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,d1cb010d5a4c078418d9828fec55e94e6e50c9c2,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,d1cb010d5a4c078418d9828fec55e94e6e50c9c2,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,ce0a96abf0ddde737549cdbb1d068d72ad02ebf0,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,ce0a96abf0ddde737549cdbb1d068d72ad02ebf0,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,acf9829fe33f205bfa03a07efdfbda2c2671e569,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,acf9829fe33f205bfa03a07efdfbda2c2671e569,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,b3b9de9ea382376655ca917d061b587325b32411,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,b3b9de9ea382376655ca917d061b587325b32411,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,7384c35eff54e0069001e35bcdea862d474cef1a,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,7384c35eff54e0069001e35bcdea862d474cef1a,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,c4a98decdea8d31bd702f04d1a9b03dc99d64883,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,c4a98decdea8d31bd702f04d1a9b03dc99d64883,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,4a483c5abe60093d18552fe3247a336acd740360,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,4a483c5abe60093d18552fe3247a336acd740360,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,0c6152be0de7334a302c307080a40a16f051cb3b,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,0c6152be0de7334a302c307080a40a16f051cb3b,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,698d5f3ef12ce89bb211951406b0995532b0ffb9,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,698d5f3ef12ce89bb211951406b0995532b0ffb9,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,ef4160a4686fb0e95e9131939b93326250b9fe55,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,ef4160a4686fb0e95e9131939b93326250b9fe55,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,bea9c4ddd867df7822b8da3ee651eef67eacd036,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,bea9c4ddd867df7822b8da3ee651eef67eacd036,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,3030fcc7e5c0cb718942e3f46d44f77a3ce0da53,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,3030fcc7e5c0cb718942e3f46d44f77a3ce0da53,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,ee2b8cdf124dce12f755a62c7a9ebea400e44001,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,ee2b8cdf124dce12f755a62c7a9ebea400e44001,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,ba61c91c0c2ff3477b7f392f2d2f222ffece1d52,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,ba61c91c0c2ff3477b7f392f2d2f222ffece1d52,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,eaf20cfafe855917853ba92db02ce077eae07c65,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,eaf20cfafe855917853ba92db02ce077eae07c65,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,13917298b8fc872501c4e5ef609630fbd755b13b,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,13917298b8fc872501c4e5ef609630fbd755b13b,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,47ff169124c557928bd62bb59bb1d8dcd2ebcfde,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,47ff169124c557928bd62bb59bb1d8dcd2ebcfde,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,e569400549cb06bcfc5ee8d62df16734dc7860da,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,e569400549cb06bcfc5ee8d62df16734dc7860da,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,a1583d77ccbddd7f5e01171dd59ce622aeb113cc,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,a1583d77ccbddd7f5e01171dd59ce622aeb113cc,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,5de9d6e278e4925b0e322dd8ecc2ae08d9549335,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,5de9d6e278e4925b0e322dd8ecc2ae08d9549335,org/dhatim/fastexcel/WriterTest.java,19,2,4,11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
dhatim/fastexcel,687a042306cf2257d9fdfb760a36714cc685c7a4,org/dhatim/fastexcel/reader/CellAddressTest.java,14,3,3,8,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
