,App,SHA,TestFilePath,ExtractVariable,isExtractVariable,prediction
292,logic-ng/logicng,3e2dfe7d1f789a50a7bd0c68111139565b95665b,org/logicng/LogicNGVersionTest.java,0.0,False,True
311,logic-ng/logicng,3e2dfe7d1f789a50a7bd0c68111139565b95665b,org/logicng/solvers/sat/MiniSatTest.java,0.0,False,True
345,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/collections/LNGVectorTest.java,0.0,False,True
372,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/graphs/datastructures/GraphTest.java,0.0,False,True
376,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/graphs/generators/ConstraintGraphGeneratorTest.java,0.0,False,True
377,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/graphs/generators/HypergraphGeneratorTest.java,0.0,False,True
384,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/handlers/TimeoutOptimizationHandlerTest.java,0.0,False,True
392,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/knowledgecompilation/bdds/io/BDDDotFileWriterTest.java,0.0,False,True
397,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/knowledgecompilation/bdds/orderings/DFSOrderingTest.java,0.0,False,True
408,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/predicates/NNFPredicateTest.java,0.0,False,False
411,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/primecomputation/PrimeResultTest.java,0.0,False,False
422,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/solvers/sat/MiniCardTest.java,0.0,False,True
427,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/transformations/UnitPropagationTest.java,0.0,False,True
436,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/transformations/qmc/TermTableTest.java,0.0,False,True
450,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/collections/LNGDoubleVectorTest.java,0.0,False,True
456,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/formulas/SubstitutionTest.java,0.0,False,True
457,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/datastructures/ubtrees/UBNodeTest.java,0.0,False,True
463,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/formulas/AndTest.java,0.0,False,True
477,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/formulas/printer/SortedStringRepresentationTest.java,0.0,False,False
523,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/pseudobooleans/PBEncoderTest.java,0.0,False,True
545,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/transformations/qmc/TermTableTest.java,0.0,False,True
550,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/util/ComparablePairTest.java,0.0,False,False
555,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/backbones/BackboneGenerationTest.java,0.0,False,True
566,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/datastructures/ubtrees/UBNodeTest.java,0.0,False,True
579,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/formulas/ImplicationTest.java,0.0,False,True
581,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/formulas/NotTest.java,0.0,False,True
600,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/handlers/TimeoutMaxSATHandlerTest.java,0.0,False,True
602,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/handlers/TimeoutOptimizationHandlerTest.java,0.0,False,True
616,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/knowledgecompilation/bdds/orderings/ForceOrderingTest.java,0.0,False,True
619,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/LogicNGVersionTest.java,0.0,False,True
623,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/predicates/ContainsPBCPredicateTest.java,0.0,False,True
631,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/propositions/StandardPropositionTest.java,0.0,False,True
643,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/transformations/LiteralSubstitutionTest.java,0.0,False,True
644,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/transformations/PureExpansionTransformationTest.java,0.0,False,True
665,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/collections/LNGBooleanVectorTest.java,0.0,False,True
671,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/collections/LNGLongVectorTest.java,0.0,False,True
682,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/formulas/CFalseTest.java,0.0,False,True
695,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/formulas/printer/SortedStringRepresentationTest.java,0.0,False,False
697,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/functions/FormulaDepthFunctionTest.java,0.0,False,False
712,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/handlers/TimeoutSATHandlerTest.java,0.0,False,True
713,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/io/parsers/PropositionalParserTest.java,0.0,False,True
719,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/knowledgecompilation/bdds/io/BDDDotFileWriterTest.java,0.0,False,True
728,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/LogicNGVersionTest.java,0.0,False,True
741,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/pseudobooleans/PBEncoderTest.java,0.0,False,True
746,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/solvers/sat/MiniSatTest.java,0.0,False,True
749,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/transformations/AnonymizerTest.java,0.0,False,True
750,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/transformations/FormulaFactoryImporterTest.java,0.0,False,False
752,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/transformations/PureExpansionTransformationTest.java,0.0,False,True
756,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/transformations/cnf/PlaistedGreenbaumTransformationSolverTest.java,0.0,False,True
761,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/transformations/simplification/AdvancedSimplifierTest.java,0.0,False,True
763,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/transformations/simplification/DistributiveSimplifierTest.java,0.0,False,True
771,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/collections/LNGBooleanVectorTest.java,0.0,False,True
773,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/collections/LNGDoublePriorityQueueTest.java,0.0,False,True
777,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/collections/LNGLongVectorTest.java,0.0,False,True
801,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/formulas/printer/SortedStringRepresentationTest.java,0.0,False,False
806,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/graphs/datastructures/HypergraphTest.java,0.0,False,True
824,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/knowledgecompilation/bdds/datastructures/BDDNodeTest.java,0.0,False,False
829,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/knowledgecompilation/bdds/orderings/BFSOrderingTest.java,0.0,False,True
833,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/knowledgecompilation/dnnf/DnnfCompilerTest.java,0.0,False,True
834,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/LogicNGVersionTest.java,0.0,False,True
860,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/transformations/cnf/CNFEncoderTest.java,0.0,False,True
862,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/transformations/cnf/PlaistedGreenbaumTransformationSolverTest.java,0.0,False,True
886,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/formulas/SubstitutionTest.java,0.0,False,True
894,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/formulas/CFalseTest.java,0.0,False,True
895,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/formulas/CTrueTest.java,0.0,False,True
902,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/formulas/NotTest.java,0.0,False,True
914,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/graphs/datastructures/HypergraphNodeTest.java,0.0,False,True
942,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/np/SetCoverTest.java,0.0,False,True
965,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/transformations/cnf/CNFEncoderTest.java,0.0,False,True
973,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/transformations/simplification/BackboneSimplifierTest.java,0.0,False,True
974,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/transformations/simplification/DistributiveSimplifierTest.java,0.0,False,True
978,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/util/FormulaRandomizerTest.java,0.0,False,True
981,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/backbones/BackboneGenerationTest.java,0.0,False,True
982,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/collections/LNGBooleanVectorTest.java,0.0,False,True
986,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/collections/LNGIntVectorTest.java,0.0,False,True
1000,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/formulas/CTrueTest.java,0.0,False,True
1001,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/formulas/EquivalenceTest.java,0.0,False,True
1013,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/formulas/printer/UTF8StringRepresentationTest.java,0.0,False,False
1019,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/graphs/datastructures/HypergraphNodeTest.java,0.0,False,True
1030,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/knowledgecompilation/bdds/datastructures/BDDNodeTest.java,0.0,False,False
1032,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/knowledgecompilation/bdds/BDDOperationsTest.java,0.0,False,False
1033,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/knowledgecompilation/bdds/jbuddy/BDDPrimeTest.java,0.0,False,True
1034,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/knowledgecompilation/bdds/BDDReorderingTest.java,0.0,False,True
1035,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/knowledgecompilation/bdds/orderings/BFSOrderingTest.java,0.0,False,True
1052,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/pseudobooleans/PBEncoderTest.java,0.0,False,True
1056,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/solvers/functions/UnsatCoreFunctionTest.java,0.0,False,False
1059,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/solvers/sat/MiniCardTest.java,0.0,False,True
1060,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/transformations/AnonymizerTest.java,0.0,False,True
1071,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/transformations/qmc/TermTableTest.java,0.0,False,True
1075,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/util/ComparablePairTest.java,0.0,False,False
1092,logic-ng/logicng,708e7a966ed79d8ab57359d4640c3641c5372105,org/logicng/datastructures/ubtrees/UBTreeTest.java,0.0,False,False
1118,logic-ng/logicng,708e7a966ed79d8ab57359d4640c3641c5372105,org/logicng/graphs/datastructures/HypergraphNodeTest.java,0.0,False,True
1126,logic-ng/logicng,708e7a966ed79d8ab57359d4640c3641c5372105,org/logicng/io/readers/DimacsReaderTest.java,0.0,False,False
1170,logic-ng/logicng,708e7a966ed79d8ab57359d4640c3641c5372105,org/logicng/transformations/qmc/TermTableTest.java,0.0,False,True
1184,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/collections/LNGIntVectorTest.java,0.0,False,True
1187,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/collections/LNGVectorTest.java,0.0,False,True
1189,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/formulas/SubstitutionTest.java,0.0,False,True
1192,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/explanations/mus/MUSConfigTest.java,0.0,False,True
1197,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/formulas/CFalseTest.java,0.0,False,True
1203,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/formulas/ImplicationTest.java,0.0,False,True
1210,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/formulas/printer/SortedStringRepresentationTest.java,0.0,False,False
1213,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/graphs/algorithms/BronKerboschTest.java,0.0,False,True
1228,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/knowledgecompilation/bdds/datastructures/BDDNodeTest.java,0.0,False,False
1231,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/knowledgecompilation/bdds/jbuddy/BDDPrimeTest.java,0.0,False,True
1234,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/knowledgecompilation/bdds/orderings/DFSOrderingTest.java,0.0,False,True
1237,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/knowledgecompilation/dnnf/DnnfCompilerTest.java,0.0,False,True
1279,logic-ng/logicng,dfa28508241d17478b59a388618a5988a86f77e3,org/logicng/bdds/datastructures/BDDNodeTest.java,0.0,False,False
1299,logic-ng/logicng,dfa28508241d17478b59a388618a5988a86f77e3,org/logicng/formulas/AndTest.java,0.0,False,False
1303,logic-ng/logicng,dfa28508241d17478b59a388618a5988a86f77e3,org/logicng/formulas/ExtendedFormulaFactoryTest.java,0.0,False,True
1309,logic-ng/logicng,dfa28508241d17478b59a388618a5988a86f77e3,org/logicng/formulas/OrTest.java,0.0,False,False
1323,logic-ng/logicng,dfa28508241d17478b59a388618a5988a86f77e3,org/logicng/io/parsers/PropositionalParserTest.java,0.0,False,True
1335,logic-ng/logicng,dfa28508241d17478b59a388618a5988a86f77e3,org/logicng/solvers/sat/GlucoseSyrupTest.java,0.0,False,False
1337,logic-ng/logicng,dfa28508241d17478b59a388618a5988a86f77e3,org/logicng/transformations/AnonymizerTest.java,0.0,False,True
1360,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/collections/LNGByteVectorTest.java,0.0,False,True
1363,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/collections/LNGIntVectorTest.java,0.0,False,True
1366,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/collections/LNGVectorTest.java,0.0,False,True
1373,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/formulas/AndTest.java,0.0,False,False
1390,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/graphs/datastructures/GraphTest.java,0.0,False,True
1393,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/graphs/datastructures/HypergraphNodeTest.java,0.0,False,True
1394,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/graphs/generators/HypergraphGeneratorTest.java,0.0,False,True
1405,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/propositions/StandardPropositionTest.java,0.0,False,False
1410,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/solvers/sat/MiniCardTest.java,0.0,False,True
1421,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/transformations/qmc/TermTableTest.java,0.0,False,True
1425,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/backbones/BackboneTest.java,0.0,False,True
1429,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/bdds/orderings/BFSOrderingTest.java,0.0,False,True
1433,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/collections/LNGBooleanVectorTest.java,0.0,False,True
1437,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/collections/LNGIntVectorTest.java,0.0,False,True
1444,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/explanations/unsatcores/MUSConfigTest.java,0.0,False,True
1445,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/explanations/unsatcores/MUSGenerationTest.java,0.0,False,True
1448,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/formulas/CFalseTest.java,0.0,False,True
1451,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/formulas/ExtendedFormulaFactoryTest.java,0.0,False,True
1465,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/graphs/datastructures/HypergraphTest.java,0.0,False,True
1473,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/io/writers/FormulaDimacsFileWriterTest.java,0.0,False,True
1476,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/predicates/DNFPredicateTest.java,0.0,False,False
1481,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/solvers/sat/MiniSatTest.java,0.0,False,True
1487,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/transformations/DistributiveSimplifierTest.java,0.0,False,True
1493,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/transformations/dnf/DNFSubsumptionTest.java,0.0,False,True
1497,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/util/FormulaHelperTest.java,0.0,False,False
1508,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/collections/LNGByteVectorTest.java,0.0,False,True
1515,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/datastructures/AssignmentTest.java,0.0,False,True
1531,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/formulas/OrTest.java,0.0,False,False
1538,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/graphs/datastructures/GraphTest.java,0.0,False,True
1545,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/io/parsers/PropositionalParserTest.java,0.0,False,True
1548,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/io/writers/FormulaDotFileWriterTest.java,0.0,False,True
1558,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/solvers/sat/MiniCardTest.java,0.0,False,True
1571,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/util/FormulaHelperTest.java,0.0,False,False
1599,logic-ng/logicng,ae79302c73515202df5a2565b7493783a5f96593,org/logicng/formulas/ExtendedFormulaFactoryTest.java,0.0,False,True
1606,logic-ng/logicng,ae79302c73515202df5a2565b7493783a5f96593,org/logicng/formulas/PBConstraintTest.java,0.0,False,False
1647,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/backbones/BackboneTest.java,0.0,False,True
1653,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/bdds/orderings/ForceOrderingTest.java,0.0,False,True
1656,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/collections/LNGByteVectorTest.java,0.0,False,True
1677,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/formulas/LiteralTest.java,0.0,False,False
1679,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/formulas/OrTest.java,0.0,False,False
1690,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/graphs/generators/HypergraphGeneratorTest.java,0.0,False,True
1705,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/solvers/sat/MiniCardTest.java,0.0,False,True
1708,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/transformations/DistributiveSimplifierTest.java,0.0,False,True
1710,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/transformations/UnitPropagationTest.java,0.0,False,True
1713,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/transformations/dnf/DNFFactorizationTest.java,0.0,False,True
1714,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/transformations/dnf/DNFSubsumptionTest.java,0.0,False,True
1715,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/transformations/qmc/TermTest.java,0.0,False,True
1716,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/transformations/qmc/TermTableTest.java,0.0,False,True
1726,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/collections/LNGByteVectorTest.java,0.0,False,True
1731,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/collections/LNGLongVectorTest.java,0.0,False,True
1759,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/graphs/io/GraphDimacsFileWriterTest.java,0.0,False,True
1773,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/solvers/sat/MiniCardTest.java,0.0,False,True
1778,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/transformations/cnf/CNFEncoderTest.java,0.0,False,True
1779,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/transformations/dnf/DNFFactorizationTest.java,0.0,False,True
