App,SHA,Tag,TestFilePath,isRefactored,prediction
itext/itext7,f85e4990cc1967edca654b44cc70bac589144a8a,"7.0.0-RC.20160321, 7.0.0-RC.20160406",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfDocumentTest.java,True,False
itext/itext7,f85e4990cc1967edca654b44cc70bac589144a8a,"7.0.0-RC.20160321, 7.0.0-RC.20160406",kernel.src.test.java.com.itextpdf.kernel.pdf.canvas.PdfFontTest.java,False,True
itext/itext7,ed042f3ff209ceb0a5571415937bb5aaba8bd5ff,"7.0.0-RC.20160406, 7.0.0",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfReaderTest.java,True,True
itext/itext7,ed042f3ff209ceb0a5571415937bb5aaba8bd5ff,"7.0.0-RC.20160406, 7.0.0",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfPagesTest.java,True,False
itext/itext7,ed042f3ff209ceb0a5571415937bb5aaba8bd5ff,"7.0.0-RC.20160406, 7.0.0",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfExtGStateTest.java,True,False
itext/itext7,ed042f3ff209ceb0a5571415937bb5aaba8bd5ff,"7.0.0-RC.20160406, 7.0.0",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfXObjectTest.java,False,True
itext/itext7,ed042f3ff209ceb0a5571415937bb5aaba8bd5ff,"7.0.0-RC.20160406, 7.0.0",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfCanvasTest.java,True,True
itext/itext7,ed042f3ff209ceb0a5571415937bb5aaba8bd5ff,"7.0.0-RC.20160406, 7.0.0",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfDocumentTest.java,True,True
itext/itext7,ed042f3ff209ceb0a5571415937bb5aaba8bd5ff,"7.0.0-RC.20160406, 7.0.0",kernel.src.test.java.com.itextpdf.kernel.utils.PdfSplitterTest.java,True,True
itext/itext7,ed042f3ff209ceb0a5571415937bb5aaba8bd5ff,"7.0.0-RC.20160406, 7.0.0",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfOutlineTest.java,False,True
itext/itext7,ed042f3ff209ceb0a5571415937bb5aaba8bd5ff,"7.0.0-RC.20160406, 7.0.0",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfStructElemTest.java,True,True
itext/itext7,ed042f3ff209ceb0a5571415937bb5aaba8bd5ff,"7.0.0-RC.20160406, 7.0.0",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfAnnotationTest.java,True,True
itext/itext7,ed042f3ff209ceb0a5571415937bb5aaba8bd5ff,"7.0.0-RC.20160406, 7.0.0",kernel.src.test.java.com.itextpdf.kernel.pdf.canvas.parser.TextRenderInfoTest.java,False,False
itext/itext7,ed042f3ff209ceb0a5571415937bb5aaba8bd5ff,"7.0.0-RC.20160406, 7.0.0",kernel.src.test.java.com.itextpdf.kernel.pdf.canvas.parser.PdfCanvasProcessorTest.java,True,False
itext/itext7,ed042f3ff209ceb0a5571415937bb5aaba8bd5ff,"7.0.0-RC.20160406, 7.0.0",kernel.src.test.java.com.itextpdf.kernel.pdf.canvas.parser.GlyphTextEventListenerTest.java,False,False
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfDictionaryTest.java,True,True
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfArrayTest.java,False,True
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",layout.src.test.java.com.itextpdf.layout.LinkTest.java,True,True
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfResourcesTest.java,True,False
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",layout.src.test.java.com.itextpdf.layout.BorderTest.java,True,True
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfFontTest.java,True,False
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",io.src.test.java.com.itextpdf.io.font.FontProgramTest.java,True,False
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",layout.src.test.java.com.itextpdf.layout.LineSeparatorTest.java,False,False
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfEncryptionTest.java,True,True
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfAnnotationTest.java,True,True
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",forms.src.test.java.com.itextpdf.forms.PdfFormFieldTest.java,True,True
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",barcodes.src.test.java.com.itextpdf.barcodes.Barcode39Test.java,True,False
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",layout.src.test.java.com.itextpdf.layout.TableTest.java,True,True
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfWriterTest.java,True,False
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfStructElemTest.java,False,True
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfReaderTest.java,True,True
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfObjectTest.java,True,False
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfExtGStateTest.java,False,False
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfDocumentTest.java,True,True
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfCanvasTest.java,True,True
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.utils.CompareToolTest.java,True,False
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfOutlineTest.java,True,True
itext/itext7,957b00125df344b46736914b210eb25b80c4894c,"7.0.0, 7.0.1",kernel.src.test.java.com.itextpdf.kernel.utils.PdfSplitterTest.java,True,False
itext/itext7,14deebcced2af988fb16a4ce7ccd90378b04d9dc,"7.0.1, 7.0.2",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfStreamTest.java,True,True
itext/itext7,14deebcced2af988fb16a4ce7ccd90378b04d9dc,"7.0.1, 7.0.2",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfNameTest.java,True,True
itext/itext7,14deebcced2af988fb16a4ce7ccd90378b04d9dc,"7.0.1, 7.0.2",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfDictionaryTest.java,True,False
itext/itext7,14deebcced2af988fb16a4ce7ccd90378b04d9dc,"7.0.1, 7.0.2",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfArrayTest.java,True,False
itext/itext7,14deebcced2af988fb16a4ce7ccd90378b04d9dc,"7.0.1, 7.0.2",layout.src.test.java.com.itextpdf.layout.BorderTest.java,True,True
itext/itext7,14deebcced2af988fb16a4ce7ccd90378b04d9dc,"7.0.1, 7.0.2",layout.src.test.java.com.itextpdf.layout.ImageTest.java,True,False
itext/itext7,14deebcced2af988fb16a4ce7ccd90378b04d9dc,"7.0.1, 7.0.2",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfFontTest.java,True,True
itext/itext7,14deebcced2af988fb16a4ce7ccd90378b04d9dc,"7.0.1, 7.0.2",layout.src.test.java.com.itextpdf.layout.FontSelectorTest.java,True,False
itext/itext7,14deebcced2af988fb16a4ce7ccd90378b04d9dc,"7.0.1, 7.0.2",layout.src.test.java.com.itextpdf.layout.TableTest.java,True,False
itext/itext7,14deebcced2af988fb16a4ce7ccd90378b04d9dc,"7.0.1, 7.0.2",layout.src.test.java.com.itextpdf.layout.ListTest.java,True,False
itext/itext7,14deebcced2af988fb16a4ce7ccd90378b04d9dc,"7.0.1, 7.0.2",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfReaderTest.java,False,True
itext/itext7,14deebcced2af988fb16a4ce7ccd90378b04d9dc,"7.0.1, 7.0.2",kernel.src.test.java.com.itextpdf.kernel.pdf.canvas.parser.TextRenderInfoTest.java,True,False
itext/itext7,14deebcced2af988fb16a4ce7ccd90378b04d9dc,"7.0.1, 7.0.2",kernel.src.test.java.com.itextpdf.kernel.utils.CompareToolTest.java,True,False
itext/itext7,c30f5cad361192a1961ba7c3992cc018d37cc291,"7.0.2, 7.0.3",sign.src.test.java.com.itextpdf.signatures.verify.LtvVerifierTest.java,True,False
itext/itext7,c30f5cad361192a1961ba7c3992cc018d37cc291,"7.0.2, 7.0.3",layout.src.test.java.com.itextpdf.layout.TableTest.java,True,True
itext/itext7,c30f5cad361192a1961ba7c3992cc018d37cc291,"7.0.2, 7.0.3",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfEncryptionTest.java,True,False
itext/itext7,c30f5cad361192a1961ba7c3992cc018d37cc291,"7.0.2, 7.0.3",layout.src.test.java.com.itextpdf.layout.FontSelectorTest.java,True,False
itext/itext7,c30f5cad361192a1961ba7c3992cc018d37cc291,"7.0.2, 7.0.3",layout.src.test.java.com.itextpdf.layout.AreaBreakTest.java,False,False
itext/itext7,7d045d4790a787e214dd45982f100e2fab45f11d,"7.0.3, 7.0.4",layout.src.test.java.com.itextpdf.layout.TableTest.java,True,True
itext/itext7,7d045d4790a787e214dd45982f100e2fab45f11d,"7.0.3, 7.0.4",forms.src.test.java.com.itextpdf.forms.PdfFormFieldTest.java,False,True
itext/itext7,7d045d4790a787e214dd45982f100e2fab45f11d,"7.0.3, 7.0.4",layout.src.test.java.com.itextpdf.layout.renderer.TextRendererTest.java,True,False
itext/itext7,7d045d4790a787e214dd45982f100e2fab45f11d,"7.0.3, 7.0.4",layout.src.test.java.com.itextpdf.layout.LinkTest.java,True,True
itext/itext7,1ad59bf4cecf96012a3dcb0af61ab7da2124e571,"7.0.4, 7.0.5",layout.src.test.java.com.itextpdf.layout.ImageTest.java,True,True
itext/itext7,1ad59bf4cecf96012a3dcb0af61ab7da2124e571,"7.0.4, 7.0.5",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfEncryptionTest.java,True,False
itext/itext7,1ad59bf4cecf96012a3dcb0af61ab7da2124e571,"7.0.4, 7.0.5",kernel.src.test.java.com.itextpdf.kernel.geom.RectangleTest.java,True,True
itext/itext7,1ad59bf4cecf96012a3dcb0af61ab7da2124e571,"7.0.4, 7.0.5",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfReaderTest.java,True,True
itext/itext7,1ad59bf4cecf96012a3dcb0af61ab7da2124e571,"7.0.4, 7.0.5",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfPagesTest.java,True,False
