,App,SHA,TestFilePath,ExtractClass,isExtractClass,prediction
229,codestory/fluent-http,517f42f3eefe6a2e9dac2a7c2bb08861eb68b4de,net/codestory/http/filters/FilterTest.java,0.0,False,True
246,codestory/fluent-http,517f42f3eefe6a2e9dac2a7c2bb08861eb68b4de,net/codestory/http/misc/PreCompileTest.java,0.0,False,True
251,codestory/fluent-http,517f42f3eefe6a2e9dac2a7c2bb08861eb68b4de,net/codestory/http/payload/PayloadWriterTest.java,0.0,False,True
264,codestory/fluent-http,517f42f3eefe6a2e9dac2a7c2bb08861eb68b4de,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,True
273,codestory/fluent-http,59ddbc7875322c07140b187a1634fdc95a4173ba,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,False
288,codestory/fluent-http,59ddbc7875322c07140b187a1634fdc95a4173ba,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,True
291,codestory/fluent-http,59ddbc7875322c07140b187a1634fdc95a4173ba,net/codestory/http/io/ResourcesTest.java,0.0,False,True
321,codestory/fluent-http,59ddbc7875322c07140b187a1634fdc95a4173ba,net/codestory/http/templating/helpers/WebjarHelperSourceTest.java,0.0,False,False
334,codestory/fluent-http,f60051022f74c3ea29b9f3c226627894bf781506,net/codestory/http/filters/auth/AuthDataTest.java,0.0,False,True
337,codestory/fluent-http,f60051022f74c3ea29b9f3c226627894bf781506,net/codestory/http/filters/FilterTest.java,0.0,False,True
349,codestory/fluent-http,f60051022f74c3ea29b9f3c226627894bf781506,net/codestory/http/markdown/TablePluginTest.java,0.0,False,False
364,codestory/fluent-http,f60051022f74c3ea29b9f3c226627894bf781506,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,False
370,codestory/fluent-http,f60051022f74c3ea29b9f3c226627894bf781506,net/codestory/http/templating/ModelAndViewTest.java,0.0,False,True
411,codestory/fluent-http,0992dc77d9f1d8570bb4ebc3e1fa8cd0c6e40402,net/codestory/http/misc/WebJarUrlFinderTest.java,0.0,False,True
414,codestory/fluent-http,0992dc77d9f1d8570bb4ebc3e1fa8cd0c6e40402,net/codestory/http/reload/FolderWatcherTest.java,0.0,False,True
420,codestory/fluent-http,0992dc77d9f1d8570bb4ebc3e1fa8cd0c6e40402,net/codestory/http/routes/RoutesWithPatternTest.java,0.0,False,False
422,codestory/fluent-http,0992dc77d9f1d8570bb4ebc3e1fa8cd0c6e40402,net/codestory/http/templating/HandlebarsCompilerTest.java,0.0,False,True
424,codestory/fluent-http,0992dc77d9f1d8570bb4ebc3e1fa8cd0c6e40402,net/codestory/http/templating/ModelAndViewTest.java,0.0,False,True
430,codestory/fluent-http,0992dc77d9f1d8570bb4ebc3e1fa8cd0c6e40402,net/codestory/http/templating/yaml/YamlFrontMatterTest.java,0.0,False,True
435,codestory/fluent-http,93f587783929c78ed874561605043d5fdd460b82,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,False
438,codestory/fluent-http,93f587783929c78ed874561605043d5fdd460b82,net/codestory/http/convert/TypeConvertTest.java,0.0,False,True
487,codestory/fluent-http,66df92bc3f4ea12a1491abddbb736e0d1730655e,net/codestory/http/payload/CookiesTest.java,0.0,False,True
496,codestory/fluent-http,66df92bc3f4ea12a1491abddbb736e0d1730655e,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,True
499,codestory/fluent-http,66df92bc3f4ea12a1491abddbb736e0d1730655e,net/codestory/http/filters/roles/RoleFilterTest.java,0.0,False,False
510,codestory/fluent-http,66df92bc3f4ea12a1491abddbb736e0d1730655e,net/codestory/http/markdown/TablePluginTest.java,0.0,False,False
519,codestory/fluent-http,66df92bc3f4ea12a1491abddbb736e0d1730655e,net/codestory/http/payload/PayloadTest.java,0.0,False,True
533,codestory/fluent-http,66df92bc3f4ea12a1491abddbb736e0d1730655e,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,True
537,codestory/fluent-http,66df92bc3f4ea12a1491abddbb736e0d1730655e,net/codestory/http/templating/yaml/YamlFrontMatterTest.java,0.0,False,True
546,codestory/fluent-http,d77c886691a3c78eb7c2e14565474fde8422c0d9,net/codestory/http/errors/ErrorPageTest.java,0.0,False,True
553,codestory/fluent-http,d77c886691a3c78eb7c2e14565474fde8422c0d9,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,False
555,codestory/fluent-http,d77c886691a3c78eb7c2e14565474fde8422c0d9,net/codestory/http/injection/SpringAdapterTest.java,0.0,False,True
562,codestory/fluent-http,d77c886691a3c78eb7c2e14565474fde8422c0d9,net/codestory/http/markdown/MarkdownCompilerTest.java,0.0,False,True
565,codestory/fluent-http,d77c886691a3c78eb7c2e14565474fde8422c0d9,net/codestory/http/misc/DatesTest.java,0.0,False,True
575,codestory/fluent-http,d77c886691a3c78eb7c2e14565474fde8422c0d9,net/codestory/http/reload/JdkWatchServiceTest.java,0.0,False,True
577,codestory/fluent-http,d77c886691a3c78eb7c2e14565474fde8422c0d9,net/codestory/http/ConfigurationOverrideTest.java,0.0,False,True
585,codestory/fluent-http,d77c886691a3c78eb7c2e14565474fde8422c0d9,net/codestory/http/templating/SiteTest.java,0.0,False,True
602,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,True
604,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/filters/FilterTest.java,0.0,False,True
606,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,False
613,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/io/StringsTest.java,0.0,False,True
619,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/misc/EnvTest.java,0.0,False,True
640,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/templating/helpers/AssetsHelperSourceTest.java,0.0,False,True
646,codestory/fluent-http,536cfaf403deafa0b7ca827c4a07bb14f719a5ec,net/codestory/http/payload/CookiesTest.java,0.0,False,True
660,codestory/fluent-http,536cfaf403deafa0b7ca827c4a07bb14f719a5ec,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
700,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/compilers/CoffeeCompilerTest.java,0.0,False,True
702,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/compilers/CompilersTest.java,0.0,False,True
708,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,True
718,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/io/ResourcesTest.java,0.0,False,True
720,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/markdown/FormulaPluginTest.java,0.0,False,False
727,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/misc/PreCompileTest.java,0.0,False,True
765,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,False
773,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/markdown/FormulaPluginTest.java,0.0,False,False
781,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/misc/Sha1Test.java,0.0,False,True
792,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/routes/RoutesWithPatternTest.java,0.0,False,False
798,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,True
811,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/errors/ErrorPageTest.java,0.0,False,True
816,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/filters/FilterTest.java,0.0,False,True
837,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/payload/PayloadTest.java,0.0,False,True
844,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/routes/RouteCollectionTest.java,0.0,False,True
846,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/routes/UriParserTest.java,0.0,False,True
877,codestory/fluent-http,6e28e6e4d0c091d2d6afda1425a8c607188f3a54,net/codestory/http/io/ResourcesTest.java,0.0,False,True
911,codestory/fluent-http,edaf1bf65aa547363077cb82f687e28cd4c01f8b,net/codestory/http/payload/CookiesTest.java,0.0,False,True
952,codestory/fluent-http,edaf1bf65aa547363077cb82f687e28cd4c01f8b,net/codestory/http/routes/UriParserTest.java,0.0,False,True
960,codestory/fluent-http,edaf1bf65aa547363077cb82f687e28cd4c01f8b,net/codestory/http/templating/helpers/WebjarHelperSourceTest.java,0.0,False,False
966,codestory/fluent-http,f7cfcc2204dbe3685221672de848c409507d837e,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,False
987,codestory/fluent-http,f7cfcc2204dbe3685221672de848c409507d837e,net/codestory/http/markdown/TablePluginTest.java,0.0,False,False
1050,codestory/fluent-http,e4f9a2a7def934045f7e608add5bb4bad7735143,net/codestory/http/payload/PayloadWriterTest.java,0.0,False,True
1055,codestory/fluent-http,e4f9a2a7def934045f7e608add5bb4bad7735143,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,False
1058,codestory/fluent-http,e4f9a2a7def934045f7e608add5bb4bad7735143,net/codestory/http/routes/UriParserTest.java,0.0,False,True
1073,codestory/fluent-http,88cde8432e741c76e6b4aa5e5b59d8e2347e5fa7,net/codestory/http/compilers/CompilersTest.java,0.0,False,True
1079,codestory/fluent-http,88cde8432e741c76e6b4aa5e5b59d8e2347e5fa7,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,True
1090,codestory/fluent-http,88cde8432e741c76e6b4aa5e5b59d8e2347e5fa7,net/codestory/http/io/StringsTest.java,0.0,False,True
1101,codestory/fluent-http,88cde8432e741c76e6b4aa5e5b59d8e2347e5fa7,net/codestory/http/misc/WebJarUrlFinderTest.java,0.0,False,True
1107,codestory/fluent-http,88cde8432e741c76e6b4aa5e5b59d8e2347e5fa7,net/codestory/http/ConfigurationOverrideTest.java,0.0,False,True
1121,codestory/fluent-http,88cde8432e741c76e6b4aa5e5b59d8e2347e5fa7,net/codestory/http/types/ContentTypesTest.java,0.0,False,True
1128,codestory/fluent-http,f2bb02097a22ea9fdd3f4eab493a6e2a78bb82cd,net/codestory/http/convert/TypeConvertTest.java,0.0,False,True
1216,codestory/fluent-http,22a1e18497add4a18cf51aaf0d5de9568949c420,net/codestory/http/routes/RoutesWithPatternTest.java,0.0,False,False
1221,codestory/fluent-http,22a1e18497add4a18cf51aaf0d5de9568949c420,net/codestory/http/templating/SiteTest.java,0.0,False,True
1230,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/compilers/CoffeeCompilerTest.java,0.0,False,True
1240,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/filters/FilterTest.java,0.0,False,True
1257,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/misc/PreCompileTest.java,0.0,False,True
1258,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/misc/Sha1Test.java,0.0,False,True
1262,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/payload/PayloadWriterTest.java,0.0,False,True
1281,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/exchange/ContextTest.java,0.0,False,True
1282,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/payload/CookiesTest.java,0.0,False,True
1285,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/compilers/CompilersTest.java,0.0,False,True
1303,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/markdown/FormulaPluginTest.java,0.0,False,False
1312,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/misc/UrlConcatTest.java,0.0,False,True
1320,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,False
1329,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/templating/helpers/AssetsHelperSourceTest.java,0.0,False,True
1337,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,False
1344,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,True
1359,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/CacheTest.java,0.0,False,True
1368,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/payload/PayloadWriterTest.java,0.0,False,True
1373,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,False
1392,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
1397,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,True
1401,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,False
1411,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/markdown/TablePluginTest.java,0.0,False,False
1413,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/misc/DatesTest.java,0.0,False,False
1418,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/misc/UrlConcatTest.java,0.0,False,True
1425,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/ConfigurationOverrideTest.java,0.0,False,True
1426,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,False
1434,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,True
1438,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/templating/yaml/YamlFrontMatterTest.java,0.0,False,True
1450,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,True
1458,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/internal/SimpleQueryTest.java,0.0,False,True
1460,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/io/ResourcesTest.java,0.0,False,True
1465,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/CacheTest.java,0.0,False,True
1466,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/misc/DatesTest.java,0.0,False,False
1474,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/payload/PayloadWriterTest.java,0.0,False,True
1484,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/templating/ModelTest.java,0.0,False,True
1489,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/templating/helpers/LiveReloadHelperTest.java,0.0,False,True
1493,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/exchange/ContextTest.java,0.0,False,True
1494,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/payload/CookiesTest.java,0.0,False,True
1495,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/compilers/CoffeeCompilerTest.java,0.0,False,True
1510,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,True
1518,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/CacheTest.java,0.0,False,True
1521,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/misc/Md5Test.java,0.0,False,True
1535,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/routes/UriParserTest.java,0.0,False,True
1543,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/templating/helpers/WebjarHelperSourceTest.java,0.0,False,False
1551,codestory/fluent-http,94b15c9c322bf11b0f8268dc610912ce59eefb3f,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
1561,codestory/fluent-http,94b15c9c322bf11b0f8268dc610912ce59eefb3f,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
1562,codestory/fluent-http,94b15c9c322bf11b0f8268dc610912ce59eefb3f,net/codestory/http/injection/SpringAdapterTest.java,0.0,False,True
1594,codestory/fluent-http,94b15c9c322bf11b0f8268dc610912ce59eefb3f,net/codestory/http/templating/helpers/AssetsHelperSourceTest.java,0.0,False,True
1598,codestory/fluent-http,c400edc05ed20dd914fced956a6a61b647eeda3a,net/codestory/http/exchange/ContextTest.java,0.0,False,True
1603,codestory/fluent-http,c400edc05ed20dd914fced956a6a61b647eeda3a,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
1614,codestory/fluent-http,c400edc05ed20dd914fced956a6a61b647eeda3a,net/codestory/http/injection/SpringAdapterTest.java,0.0,False,True
1619,codestory/fluent-http,c400edc05ed20dd914fced956a6a61b647eeda3a,net/codestory/http/io/StringsTest.java,0.0,False,True
1628,codestory/fluent-http,c400edc05ed20dd914fced956a6a61b647eeda3a,net/codestory/http/misc/UrlConcatTest.java,0.0,False,True
1643,codestory/fluent-http,c400edc05ed20dd914fced956a6a61b647eeda3a,net/codestory/http/templating/ModelAndViewTest.java,0.0,False,True
1684,codestory/fluent-http,6263de26befedc6cc3a89594cff8ee40c1d85315,net/codestory/http/reload/FolderWatcherTest.java,0.0,False,True
1714,codestory/fluent-http,9b2c2b84a2855f72f4596569b55ce50a3b15bf49,net/codestory/http/FilterTest.java,0.0,False,True
1720,codestory/fluent-http,9b2c2b84a2855f72f4596569b55ce50a3b15bf49,net/codestory/http/internal/SimpleQueryTest.java,0.0,False,True
1730,codestory/fluent-http,9b2c2b84a2855f72f4596569b55ce50a3b15bf49,net/codestory/http/misc/PreCompileTest.java,0.0,False,True
1731,codestory/fluent-http,9b2c2b84a2855f72f4596569b55ce50a3b15bf49,net/codestory/http/misc/Sha1Test.java,0.0,False,True
1739,codestory/fluent-http,9b2c2b84a2855f72f4596569b55ce50a3b15bf49,net/codestory/http/ConfigurationOverrideTest.java,0.0,False,True
1754,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/exchange/ContextTest.java,0.0,False,True
1756,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/compilers/CoffeeCompilerTest.java,0.0,False,True
1761,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/ErrorPageTest.java,0.0,False,True
1770,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/injection/SpringAdapterTest.java,0.0,False,True
1772,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/internal/SimpleQueryTest.java,0.0,False,True
1775,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/io/StringsTest.java,0.0,False,True
1778,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/CacheTest.java,0.0,False,True
1800,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,True
1812,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/convert/TypeConvertTest.java,0.0,False,True
1826,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/io/ResourcesTest.java,0.0,False,True
1834,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/misc/PreCompileTest.java,0.0,False,True
1844,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,False
1849,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/templating/ModelTest.java,0.0,False,True
1852,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,True
1876,codestory/fluent-http,33ca94aff2a639a3ed0ace80b74f7d7ed3b2d0b6,net/codestory/http/internal/SimpleQueryTest.java,0.0,False,True
1877,codestory/fluent-http,33ca94aff2a639a3ed0ace80b74f7d7ed3b2d0b6,net/codestory/http/io/ClasspathScannerTest.java,0.0,False,True
1888,codestory/fluent-http,33ca94aff2a639a3ed0ace80b74f7d7ed3b2d0b6,net/codestory/http/misc/UrlConcatTest.java,0.0,False,True
1914,codestory/fluent-http,75a87fcd5087c6b063ab8599e8dc051f3770d45a,net/codestory/http/compilers/CompilersTest.java,0.0,False,True
1918,codestory/fluent-http,75a87fcd5087c6b063ab8599e8dc051f3770d45a,net/codestory/http/errors/HttpExceptionTest.java,0.0,False,True
1940,codestory/fluent-http,75a87fcd5087c6b063ab8599e8dc051f3770d45a,net/codestory/http/misc/UrlConcatTest.java,0.0,False,True
1951,codestory/fluent-http,75a87fcd5087c6b063ab8599e8dc051f3770d45a,net/codestory/http/templating/HandlebarsCompilerTest.java,0.0,False,False
1963,codestory/fluent-http,7f97d4648d2b2b7831ab03427f9b0127924e0e0e,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,False
1973,codestory/fluent-http,7f97d4648d2b2b7831ab03427f9b0127924e0e0e,net/codestory/http/filters/roles/RoleFilterTest.java,0.0,False,False
1978,codestory/fluent-http,7f97d4648d2b2b7831ab03427f9b0127924e0e0e,net/codestory/http/internal/SimpleQueryTest.java,0.0,False,True
2007,codestory/fluent-http,7f97d4648d2b2b7831ab03427f9b0127924e0e0e,net/codestory/http/templating/helpers/AssetsHelperSourceTest.java,0.0,False,True
2009,codestory/fluent-http,7f97d4648d2b2b7831ab03427f9b0127924e0e0e,net/codestory/http/types/ContentTypesTest.java,0.0,False,True
2015,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
2017,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/ErrorPageTest.java,0.0,False,True
2025,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
2027,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,True
2038,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/misc/PreCompileTest.java,0.0,False,True
2039,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/misc/Sha1Test.java,0.0,False,True
2058,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/templating/helpers/LiveReloadHelperTest.java,0.0,False,True
2073,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/filters/roles/RoleFilterTest.java,0.0,False,False
2084,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/misc/DatesTest.java,0.0,False,False
2089,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/misc/UrlConcatTest.java,0.0,False,True
2111,codestory/fluent-http,f13f58712c27d11b143447de4942c8a4fa336d93,net/codestory/http/compilers/CoffeeCompilerTest.java,0.0,False,True
2127,codestory/fluent-http,f13f58712c27d11b143447de4942c8a4fa336d93,net/codestory/http/io/ClasspathScannerTest.java,0.0,False,True
2128,codestory/fluent-http,f13f58712c27d11b143447de4942c8a4fa336d93,net/codestory/http/io/ResourcesTest.java,0.0,False,True
