Project,Model,id,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
ofdrw,nearmissunder2_svm,9.0,0.0,6.0,3.0,1.0,0.0,0.0,-1.0,0.611111111111111,-1.0,-0.408248290463863,nan
jaxrs-analyzer,nearmissunder3_randomforest,NO_FILE
emissary,smoteover_naivebayes,NO_FILE
sureness,nearmissunder3_decisiontree,NO_FILE
sonar-findbugs,adasyn_svm,NO_FILE
jaxrs-analyzer,logisticregression,NO_FILE
admiral,nearmissunder2_svm,11.0,18.0,18.0,23.0,17.0,0.5,0.5142857142857142,0.5394736842105263,0.4159027777777777,0.5070422535211268,0.0751305484016714,0.5406015037593985
spring-boot-email-tools,randomunder_svm,NO_FILE
nuls-v1,adasyn_logisticregression,NO_FILE
cucable-plugin,nearmissunder1_decisiontree,15.0,4.0,8.0,4.0,1.0,0.3333333333333333,0.8,0.4705882352941176,0.76,0.4705882352941176,0.1333333333333333,0.7777777777777778
emissary,extratree,NO_FILE
rxjava2-jdbc,randomover_logisticregression,NO_FILE
concord,smoteover_extratree,NO_FILE
iota-java,nearmissunder1_randomforest,NO_FILE
graphhopper,randomunder_svm,53.0,47.0,42.0,42.0,42.0,0.5280898876404494,0.5280898876404494,0.5144508670520231,0.5880023640661939,0.5280898876404494,0.0280898876404494,0.6647166105499438
fluent-http,nearmissunder2_logisticregression,NO_FILE
webapi,randomover_logisticregression,NO_FILE
logicng,nearmissunder1_decisiontree,NO_FILE
opencga,smoteover_extratree,23.0,52.0,42.0,40.0,20.0,0.5531914893617021,0.7222222222222222,0.5974025974025974,0.6376473617497552,0.6265060240963856,0.2148864141391167,0.7364188841461569
spring-boot-email-tools,randomover_randomforest,NO_FILE
openwebstart,borderlinesmote_extratree,NO_FILE
dotci,adasyn_extratree,NO_FILE
iotdb,randomunder_svm,NO_FILE
sqlline,nearmissunder1_randomforest,2.0,2.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,-1.0,nan
nuls-v1,smoteover_decisiontree,NO_FILE
spring-boot-email-tools,nearmissunder2_naivebayes,NO_FILE
dotci,adasyn_svm,NO_FILE
core-geonetwork,nearmissunder2_logisticregression,NO_FILE
rtree,randomover_randomforest,NO_FILE
thorntail,decisiontree,NO_FILE
cucable-plugin,nearmissunder2_logisticregression,15.0,4.0,4.0,6.0,2.0,0.5,0.6666666666666666,0.625,0.5444444444444445,0.5714285714285715,0.2581988897471611,1.0
java-diff-utils,adasyn_naivebayes,NO_FILE
azure-maven-plugins,randomunder_logisticregression,26.0,84.0,36.0,70.0,47.0,0.7,0.6412213740458015,0.6497890295358649,0.5375733956296617,0.6693227091633466,0.299940104640842,0.7437457074175823
sonar-pmd,logisticregression,5.0,12.0,1.0,4.0,9.0,0.9230769230769232,0.5714285714285714,0.6153846153846154,0.5333333333333333,0.7058823529411765,0.2927700218845599,0.825
concord,randomunder_decisiontree,NO_FILE
nexus-public,randomunder_randomforest,NO_FILE
htmlunit-driver,randomover_naivebayes,NO_FILE
sermant,adasyn_logisticregression,NO_FILE
rtree,randomover_logisticregression,NO_FILE
core-geonetwork,adasyn_svm,NO_FILE
ofdrw,randomover_logisticregression,9.0,0.0,6.0,3.0,0.0,0.0,-1.0,0.3333333333333333,0.7666666666666666,0.0,-1.0,nan
java-diff-utils,adasyn_extratree,NO_FILE
freeacs,smoteover_svm,NO_FILE
thorntail,adasyn_naivebayes,NO_FILE
ofdrw,smoteover_extratree,NO_FILE
instancio,randomforest,NO_FILE
PowerJob,randomover_randomforest,NO_FILE
json-schema,adasyn_extratree,NO_FILE
dotci,randomover_naivebayes,NO_FILE
mongock,borderlinesmote_naivebayes,NO_FILE
webapi,nearmissunder1_randomforest,NO_FILE
kubernetes-client,nearmissunder3_naivebayes,NO_FILE
PowerJob,randomover_naivebayes,NO_FILE
arangodb-java-driver,randomunder_decisiontree,NO_FILE
dayon,nearmissunder2_naivebayes,NO_FILE
zanata-platform,randomunder_decisiontree,53.0,115.0,52.0,28.0,154.0,0.688622754491018,0.4275092936802974,0.4097421203438395,0.5425233795905541,0.5275229357798165,-0.1872143259779455,0.2035636533278042
json-schema,randomunder_extratree,17.0,18.0,6.0,7.0,18.0,0.75,0.5,0.5102040816326531,0.4066666666666666,0.6,0.0339683110243378,0.2395833333333333
pulsar,nearmissunder1_naivebayes,43.0,43.0,2.0,97.0,143.0,0.9555555555555556,0.2311827956989247,0.4912280701754385,0.0393518518518518,0.3722943722943723,0.2754895159673309,0.4950980392156863
iota-java,extratree,NO_FILE
sofa-rpc,nearmissunder2_naivebayes,8.0,1.0,4.0,0.0,3.0,0.2,0.25,0.125,0.75,0.2222222222222222,-0.7745966692414834,nan
dayon,nearmissunder1_randomforest,NO_FILE
argus,randomover_extratree,NO_FILE
java-diff-utils,nearmissunder1_randomforest,NO_FILE
nexus-public,nearmissunder3_randomforest,NO_FILE
mongock,smoteover_decisiontree,NO_FILE
dotci,nearmissunder1_randomforest,NO_FILE
sermant,nearmissunder3_naivebayes,5.0,1.0,1.0,9.0,6.0,0.5,0.1428571428571428,0.5882352941176471,0.0714285714285714,0.2222222222222222,0.0654653670707977,0.4895833333333333
itext7,randomunder_decisiontree,31.0,149.0,47.0,32.0,92.0,0.7602040816326531,0.6182572614107884,0.565625,0.5748004241535785,0.6819221967963387,0.0206405860894675,0.5292618899026222
jts,borderlinesmote_decisiontree,NO_FILE
spring-boot-email-tools,randomunder_naivebayes,NO_FILE
openwebstart,borderlinesmote_randomforest,NO_FILE
logicng,svm,NO_FILE
htmlunit-driver,smoteover_decisiontree,NO_FILE
ofdrw,borderlinesmote_extratree,NO_FILE
mybatis-flex,nearmissunder3_decisiontree,NO_FILE
openwebstart,extratree,8.0,0.0,1.0,2.0,4.0,0.0,0.0,-1.0,0.1,-1.0,-0.4714045207910317,0.0
mongock,nearmissunder2_logisticregression,NO_FILE
sermant,nearmissunder3_logisticregression,5.0,3.0,6.0,4.0,4.0,0.3333333333333333,0.4285714285714285,0.4117647058823529,0.5714285714285714,0.375,-0.1690308509457033,0.4583333333333333
java-slack-sdk,randomover_extratree,NO_FILE
starrocks-connector-for-apache-flink,nearmissunder1_svm,NO_FILE
arangodb-java-driver,nearmissunder1_naivebayes,NO_FILE
dayon,randomover_naivebayes,NO_FILE
poli,nearmissunder1_naivebayes,NO_FILE
htmlunit-driver,nearmissunder1_logisticregression,NO_FILE
freeacs,borderlinesmote_naivebayes,NO_FILE
sonar-pmd,nearmissunder1_randomforest,5.0,12.0,3.0,2.0,9.0,0.8,0.5714285714285714,0.5384615384615384,0.5875,0.6666666666666666,-0.0227921152919275,0.6375
concord,randomover_svm,NO_FILE
ofdrw,smoteover_logisticregression,NO_FILE
arangodb-java-driver,nearmissunder1_svm,NO_FILE
restx,decisiontree,5.0,3.0,3.0,2.0,4.0,0.5,0.4285714285714285,0.4166666666666667,0.6666666666666667,0.4615384615384615,-0.1690308509457033,0.375
sqlline,adasyn_extratree,NO_FILE
ofdrw,nearmissunder1_decisiontree,9.0,0.0,7.0,3.0,1.0,0.0,0.0,-1.0,0.6666666666666666,-1.0,-0.4183300132670378,nan
ofdrw,adasyn_logisticregression,NO_FILE
iextrading4j,borderlinesmote_logisticregression,NO_FILE
zanata-platform,naivebayes,NO_FILE
iota-java,randomover_logisticregression,NO_FILE
sentinel,decisiontree,NO_FILE
webapi,borderlinesmote_logisticregression,NO_FILE
emissary,borderlinesmote_naivebayes,NO_FILE
jts,randomover_naivebayes,NO_FILE
sureness,nearmissunder3_extratree,NO_FILE
sermant,nearmissunder3_svm,5.0,3.0,5.0,5.0,4.0,0.375,0.4285714285714285,0.4705882352941176,0.5089285714285714,0.3999999999999999,-0.0704295212273763,0.5416666666666667
starrocks-connector-for-apache-flink,nearmissunder3_naivebayes,NO_FILE
kubernetes-client,nearmissunder1_randomforest,NO_FILE
rxjava2-jdbc,adasyn_extratree,NO_FILE
core-geonetwork,randomunder_svm,NO_FILE
kapua,smoteover_decisiontree,NO_FILE
azure-maven-plugins,nearmissunder1_naivebayes,26.0,0.0,0.0,98.0,133.0,-1.0,0.0,0.4242424242424242,0.0,0.0,-1.0,0.5
webapi,smoteover_naivebayes,NO_FILE
robot,nearmissunder3_decisiontree,NO_FILE
htmlunit-driver,nearmissunder1_decisiontree,NO_FILE
rxjava2-extras,adasyn_svm,NO_FILE
graphhopper,nearmissunder2_decisiontree,53.0,48.0,57.0,20.0,40.0,0.4571428571428571,0.5454545454545454,0.4121212121212121,0.6020712349980643,0.4974093264248704,-0.2020305089104421,0.4593153759820427
nexus-public,nearmissunder2_naivebayes,NO_FILE
jaxrs-analyzer,borderlinesmote_decisiontree,NO_FILE
emissary,nearmissunder2_randomforest,NO_FILE
sonar-pmd,randomunder_logisticregression,5.0,12.0,2.0,3.0,9.0,0.8571428571428571,0.5714285714285714,0.5769230769230769,0.5541666666666667,0.6857142857142857,0.1355261854357877,0.7625
opencga,decisiontree,23.0,52.0,55.0,27.0,23.0,0.4859813084112149,0.6933333333333334,0.5031847133757962,0.5647888721470281,0.5714285714285714,0.0242326188457499,0.6131746284019012
java-slack-sdk,borderlinesmote_svm,NO_FILE
rxjava2-jdbc,nearmissunder3_svm,NO_FILE
argus,borderlinesmote_decisiontree,NO_FILE
iotdb,randomover_extratree,NO_FILE
googleads-java-lib,randomover_randomforest,NO_FILE
sentinel,nearmissunder3_randomforest,NO_FILE
arangodb-java-driver,borderlinesmote_decisiontree,NO_FILE
azure-maven-plugins,nearmissunder3_extratree,26.0,78.0,37.0,67.0,55.0,0.6782608695652174,0.5864661654135338,0.6118143459915611,0.5030935227626404,0.629032258064516,0.2290632817801003,0.7180432414807415
argus,randomover_logisticregression,NO_FILE
sofa-rpc,decisiontree,8.0,2.0,4.0,0.0,2.0,0.3333333333333333,0.5,0.25,0.8333333333333334,0.4,-0.5773502691896258,nan
freeacs,randomover_logisticregression,NO_FILE
starrocks-connector-for-apache-flink,naivebayes,NO_FILE
zanata-platform,randomover_logisticregression,53.0,121.0,44.0,41.0,147.0,0.7333333333333333,0.4514925373134328,0.4589235127478753,0.5731285082055301,0.5588914549653579,-0.0566911798676062,0.2262302163245559
argus,nearmissunder3_svm,NO_FILE
jts,smoteover_naivebayes,NO_FILE
concord,nearmissunder2_extratree,NO_FILE
sentinel,randomover_svm,NO_FILE
azure-maven-plugins,randomover_decisiontree,26.0,99.0,56.0,47.0,33.0,0.6387096774193548,0.75,0.6212765957446809,0.6932416049423723,0.6898954703832753,0.2160311835895904,0.5994910471472972
arangodb-java-driver,randomover_extratree,NO_FILE
logicng,randomover_decisiontree,NO_FILE
graphhopper,nearmissunder1_naivebayes,53.0,48.0,50.0,28.0,39.0,0.4897959183673469,0.5517241379310345,0.4606060606060606,0.6574168556311414,0.5189189189189191,-0.0907852423623166,0.5781635802469135
nuls-v1,randomover_decisiontree,NO_FILE
acs-aem-commons,extratree,51.0,71.0,78.0,26.0,26.0,0.4765100671140939,0.7319587628865979,0.4825870646766169,0.8109627931338917,0.5772357723577235,-0.0205860984397853,0.6109325396825398
itext7,randomunder_svm,31.0,128.0,36.0,43.0,112.0,0.7804878048780488,0.5333333333333333,0.5360501567398119,0.523872862200757,0.6336633663366336,0.0670503223950802,0.5972356804212258
java-slack-sdk,nearmissunder3_extratree,NO_FILE
framework,nearmissunder3_logisticregression,NO_FILE
json-schema,nearmissunder3_logisticregression,17.0,17.0,6.0,7.0,20.0,0.7391304347826086,0.4594594594594595,0.48,0.2819444444444444,0.5666666666666667,-0.0018297074724627,0.3214285714285714
pulsar,randomover_naivebayes,43.0,112.0,50.0,49.0,68.0,0.691358024691358,0.6222222222222222,0.5770609318996416,0.5915387642660369,0.6549707602339181,0.1136125235191882,0.6105912440733869
json-schema,borderlinesmote_logisticregression,NO_FILE
java-slack-sdk,nearmissunder3_decisiontree,NO_FILE
rxjava2-extras,nearmissunder3_naivebayes,NO_FILE
admiral,logisticregression,11.0,13.0,13.0,28.0,22.0,0.5,0.3714285714285714,0.5394736842105263,0.3174305555555555,0.4262295081967213,0.0571080033078713,0.4897243107769424
cucable-plugin,borderlinesmote_svm,NO_FILE
cucable-plugin,randomover_naivebayes,15.0,1.0,2.0,4.0,5.0,0.3333333333333333,0.1666666666666666,0.4166666666666667,0.3333333333333333,0.2222222222222222,-0.1924500897298752,0.5
ofdrw,nearmissunder2_randomforest,9.0,0.0,3.0,2.0,1.0,0.0,0.0,-1.0,0.3888888888888888,-1.0,-0.4472135954999579,nan
iextrading4j,adasyn_svm,NO_FILE
problem,nearmissunder1_logisticregression,NO_FILE
iotdb,nearmissunder3_svm,NO_FILE
rxjava2-extras,borderlinesmote_randomforest,NO_FILE
PowerJob,adasyn_naivebayes,NO_FILE
problem,nearmissunder2_naivebayes,NO_FILE
azure-maven-plugins,randomover_svm,26.0,87.0,39.0,68.0,43.0,0.6904761904761905,0.6692307692307692,0.6540084388185654,0.571012739746755,0.6796874999999999,0.3039156676101754,0.7007767839799091
poli,borderlinesmote_extratree,NO_FILE
jts,randomunder_naivebayes,NO_FILE
sonar-pmd,borderlinesmote_extratree,NO_FILE
opencga,nearmissunder3_extratree,23.0,49.0,38.0,44.0,28.0,0.5632183908045977,0.6363636363636364,0.5849056603773585,0.4119684665404016,0.5975609756097561,0.1736378801222816,0.734842733024551
sonar-pmd,nearmissunder1_decisiontree,5.0,12.0,3.0,2.0,9.0,0.8,0.5714285714285714,0.5384615384615384,0.6375,0.6666666666666666,-0.0227921152919275,0.5875
java-slack-sdk,svm,NO_FILE
java-slack-sdk,randomunder_svm,NO_FILE
rxjava2-extras,nearmissunder1_svm,NO_FILE
starrocks-connector-for-apache-flink,nearmissunder3_extratree,NO_FILE
sofa-rpc,naivebayes,8.0,1.0,3.0,0.0,3.0,0.25,0.25,0.1428571428571428,0.7,0.25,-0.75,nan
concord,adasyn_randomforest,NO_FILE
azure-maven-plugins,nearmissunder3_decisiontree,26.0,73.0,51.0,56.0,57.0,0.5887096774193549,0.5615384615384615,0.5443037974683544,0.5666705417344804,0.5748031496062993,0.0845933586488571,0.5805973540348541
fluent-http,smoteover_logisticregression,NO_FILE
cucable-plugin,randomunder_naivebayes,15.0,1.0,1.0,4.0,6.0,0.5,0.1428571428571428,0.4166666666666667,0.1666666666666666,0.2222222222222222,-0.0755928946018454,0.5
fluent-http,randomunder_naivebayes,NO_FILE
rtree,smoteover_randomforest,NO_FILE
acs-aem-commons,nearmissunder2_naivebayes,51.0,7.0,25.0,58.0,76.0,0.21875,0.0843373493975903,0.3915662650602409,0.2027616279069767,0.1217391304347826,-0.2748812498016867,0.5055555555555555
problem,adasyn_decisiontree,NO_FILE
freeacs,nearmissunder1_svm,NO_FILE
pulsar,borderlinesmote_logisticregression,NO_FILE
mybatis-flex,nearmissunder2_logisticregression,NO_FILE
sureness,smoteover_logisticregression,NO_FILE
starrocks-connector-for-apache-flink,randomover_svm,NO_FILE
sentinel,smoteover_naivebayes,NO_FILE
arangodb-java-driver,nearmissunder1_decisiontree,NO_FILE
acs-aem-commons,naivebayes,51.0,16.0,42.0,48.0,67.0,0.2758620689655172,0.1927710843373494,0.3699421965317919,0.3014104220499569,0.226950354609929,-0.2898560779833597,0.5211507936507938
logicng,smoteover_logisticregression,NO_FILE
starrocks-connector-for-apache-flink,smoteover_naivebayes,NO_FILE
kapua,randomunder_extratree,NO_FILE
iota-java,nearmissunder2_logisticregression,NO_FILE
opencga,adasyn_svm,NO_FILE
kubernetes-client,adasyn_svm,NO_FILE
java-slack-sdk,nearmissunder1_randomforest,NO_FILE
arangodb-java-driver,adasyn_logisticregression,NO_FILE
nuls-v1,randomunder_extratree,NO_FILE
arangodb-java-driver,smoteover_extratree,NO_FILE
cucable-plugin,adasyn_extratree,NO_FILE
PowerJob,borderlinesmote_svm,NO_FILE
rtree,nearmissunder2_decisiontree,NO_FILE
kubernetes-client,nearmissunder3_randomforest,NO_FILE
thorntail,borderlinesmote_logisticregression,NO_FILE
argus,smoteover_logisticregression,NO_FILE
PowerJob,randomover_extratree,NO_FILE
java-diff-utils,smoteover_svm,NO_FILE
webapi,randomunder_decisiontree,NO_FILE
rtree,randomunder_logisticregression,NO_FILE
logicng,randomover_naivebayes,NO_FILE
kubernetes-client,randomunder_extratree,NO_FILE
htmlunit-driver,nearmissunder3_decisiontree,NO_FILE
robot,nearmissunder2_decisiontree,10.0,2.0,7.0,6.0,3.0,0.2222222222222222,0.4,0.4444444444444444,0.6041666666666666,0.2857142857142857,-0.1240347345892084,0.6666666666666666
opencga,randomunder_extratree,23.0,53.0,41.0,41.0,22.0,0.5638297872340425,0.7066666666666667,0.5987261146496815,0.4689100798003374,0.6272189349112426,0.2106074797478078,0.69028206641843
webapi,nearmissunder2_naivebayes,NO_FILE
nexus-public,nearmissunder3_extratree,NO_FILE
graphhopper,borderlinesmote_extratree,NO_FILE
instancio,nearmissunder1_logisticregression,NO_FILE
azure-maven-plugins,decisiontree,26.0,93.0,52.0,53.0,39.0,0.6413793103448275,0.7045454545454546,0.6160337552742616,0.6302704036159918,0.6714801444043321,0.21334781474454,0.5878828419844044
iextrading4j,randomforest,NO_FILE
dotci,naivebayes,NO_FILE
graphhopper,randomover_decisiontree,53.0,52.0,54.0,28.0,32.0,0.490566037735849,0.6190476190476191,0.4819277108433735,0.691619425547997,0.5473684210526316,-0.0410954534635042,0.5211560044893377
starrocks-connector-for-apache-flink,randomover_randomforest,NO_FILE
sonar-pmd,borderlinesmote_decisiontree,NO_FILE
framework,borderlinesmote_extratree,NO_FILE
spring-boot-email-tools,nearmissunder2_extratree,NO_FILE
robot,extratree,10.0,2.0,4.0,8.0,3.0,0.3333333333333333,0.4,0.5882352941176471,0.4047619047619047,0.3636363636363636,0.0635641726163728,0.6944444444444444
googleads-java-lib,nearmissunder3_decisiontree,NO_FILE
restx,randomover_randomforest,5.0,4.0,3.0,2.0,3.0,0.5714285714285714,0.5714285714285714,0.5,0.7,0.5714285714285714,-0.0285714285714285,0.5
instancio,smoteover_logisticregression,NO_FILE
problem,randomunder_naivebayes,NO_FILE
mybatis-flex,randomover_logisticregression,NO_FILE
robot,nearmissunder1_svm,10.0,3.0,8.0,6.0,2.0,0.2727272727272727,0.6,0.4736842105263157,0.6666666666666666,0.3749999999999999,0.0254823595718812,0.9444444444444444
instancio,randomunder_decisiontree,NO_FILE
azure-maven-plugins,randomover_randomforest,26.0,103.0,58.0,48.0,28.0,0.639751552795031,0.7862595419847328,0.6371308016877637,0.6921316748043091,0.7054794520547945,0.2547004833230636,0.7823015200944888
itext7,smoteover_logisticregression,31.0,132.0,42.0,37.0,106.0,0.7586206896551724,0.5546218487394958,0.5331230283911672,0.55255974380472,0.6407766990291263,0.0199728058221745,0.5534864050405622
sonar-pmd,smoteover_randomforest,NO_FILE
arangodb-java-driver,nearmissunder3_decisiontree,NO_FILE
restx,borderlinesmote_svm,NO_FILE
starrocks-connector-for-apache-flink,nearmissunder3_logisticregression,NO_FILE
logicng,randomunder_decisiontree,NO_FILE
admiral,randomunder_naivebayes,11.0,12.0,14.0,29.0,22.0,0.4615384615384615,0.3529411764705882,0.5324675324675324,0.5567901234567901,0.4000000000000001,0.0287286053238532,0.4303571428571429
fluent-http,adasyn_randomforest,NO_FILE
pulsar,randomover_extratree,43.0,131.0,85.0,20.0,47.0,0.6064814814814815,0.7359550561797753,0.5335689045936396,0.850388337153043,0.6649746192893402,-0.083605292484729,0.533113055828392
webapi,nearmissunder2_svm,NO_FILE
acs-aem-commons,svm,51.0,54.0,62.0,42.0,43.0,0.4655172413793103,0.5567010309278351,0.4776119402985074,0.6749606172932054,0.5070422535211268,-0.0399063564865001,0.6373412698412698
jaxrs-analyzer,smoteover_logisticregression,NO_FILE
rxjava2-extras,adasyn_extratree,NO_FILE
zanata-platform,nearmissunder2_logisticregression,53.0,109.0,39.0,42.0,162.0,0.7364864864864865,0.4022140221402214,0.4289772727272727,0.4388323189967926,0.5202863961813843,-0.0675890203913132,0.2169074496432986
pulsar,nearmissunder1_extratree,43.0,51.0,30.0,70.0,134.0,0.6296296296296297,0.2756756756756757,0.4245614035087719,0.2225218454385121,0.3834586466165414,-0.0257376598201034,0.3283635423866516
core-geonetwork,nearmissunder2_randomforest,NO_FILE
openwebstart,nearmissunder2_extratree,8.0,1.0,4.0,1.0,3.0,0.2,0.25,0.2222222222222222,0.5,0.2222222222222222,-0.55,1.0
sureness,smoteover_svm,NO_FILE
iota-java,randomover_decisiontree,NO_FILE
htmlunit-driver,randomunder_naivebayes,NO_FILE
rxjava2-extras,nearmissunder3_randomforest,NO_FILE
jts,smoteover_logisticregression,NO_FILE
sofa-rpc,nearmissunder2_decisiontree,8.0,2.0,4.0,0.0,2.0,0.3333333333333333,0.5,0.25,0.8333333333333334,0.4,-0.5773502691896258,nan
rxjava2-jdbc,nearmissunder1_naivebayes,NO_FILE
htmlunit-driver,adasyn_extratree,NO_FILE
framework,nearmissunder2_randomforest,NO_FILE
ofdrw,adasyn_decisiontree,NO_FILE
admiral,nearmissunder1_decisiontree,11.0,19.0,33.0,9.0,15.0,0.3653846153846153,0.5588235294117647,0.3684210526315789,0.711875,0.441860465116279,-0.2427021445376091,0.3521303258145363
sonar-pmd,randomover_randomforest,5.0,9.0,3.0,2.0,12.0,0.75,0.4285714285714285,0.4230769230769231,0.4833333333333333,0.5454545454545454,-0.1355261854357877,0.725
sqlline,randomunder_naivebayes,2.0,1.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,-1.0,nan
sonar-findbugs,logisticregression,12.0,3.0,6.0,22.0,9.0,0.3333333333333333,0.25,0.625,0.2438271604938272,0.2857142857142857,0.039193090083481,0.8333333333333333
kubernetes-client,randomunder_logisticregression,NO_FILE
spring-boot-email-tools,adasyn_decisiontree,NO_FILE
concord,adasyn_svm,NO_FILE
sermant,adasyn_randomforest,NO_FILE
dayon,svm,NO_FILE
starrocks-connector-for-apache-flink,adasyn_decisiontree,NO_FILE
mybatis-flex,nearmissunder3_naivebayes,NO_FILE
rtree,borderlinesmote_naivebayes,NO_FILE
arangodb-java-driver,adasyn_decisiontree,NO_FILE
argus,nearmissunder2_extratree,NO_FILE
openwebstart,smoteover_decisiontree,NO_FILE
rxjava2-jdbc,logisticregression,NO_FILE
poli,smoteover_svm,NO_FILE
azure-maven-plugins,randomunder_decisiontree,26.0,89.0,59.0,47.0,42.0,0.6013513513513513,0.6793893129770993,0.5738396624472574,0.6739950657469839,0.6379928315412186,0.1260694742957314,0.5914383359695861
htmlunit-driver,randomover_svm,NO_FILE
sureness,nearmissunder3_randomforest,NO_FILE
nuls-v1,svm,NO_FILE
graphhopper,nearmissunder3_logisticregression,NO_FILE
rxjava2-jdbc,borderlinesmote_naivebayes,NO_FILE
sermant,randomover_logisticregression,5.0,3.0,7.0,3.0,4.0,0.3,0.4285714285714285,0.3529411764705882,0.6071428571428572,0.3529411764705882,-0.2714285714285714,0.4375
json-schema,smoteover_randomforest,NO_FILE
java-slack-sdk,nearmissunder1_decisiontree,NO_FILE
dotci,nearmissunder3_decisiontree,NO_FILE
java-slack-sdk,randomforest,NO_FILE
problem,randomover_decisiontree,NO_FILE
openwebstart,logisticregression,8.0,0.0,1.0,2.0,4.0,0.0,0.0,-1.0,0.1,-1.0,-0.4714045207910317,1.0
nexus-public,borderlinesmote_extratree,NO_FILE
graphhopper,borderlinesmote_decisiontree,NO_FILE
robot,borderlinesmote_naivebayes,NO_FILE
nexus-public,smoteover_naivebayes,NO_FILE
sqlline,nearmissunder2_svm,2.0,1.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,-1.0,nan
iota-java,nearmissunder1_extratree,NO_FILE
webapi,randomover_naivebayes,NO_FILE
zanata-platform,extratree,53.0,161.0,61.0,18.0,106.0,0.7252252252252253,0.602996254681648,0.5173410404624278,0.6381456951569734,0.6584867075664622,-0.1480704306754167,0.2181243232658327
openwebstart,randomforest,8.0,0.0,1.0,2.0,4.0,0.0,0.0,-1.0,0.1,-1.0,-0.4714045207910317,1.0
fluent-http,adasyn_logisticregression,NO_FILE
ofdrw,nearmissunder2_logisticregression,9.0,0.0,9.0,2.0,1.0,0.0,0.0,-1.0,0.7708333333333333,-1.0,-0.5222329678670935,nan
iota-java,randomover_extratree,NO_FILE
opencga,smoteover_svm,23.0,49.0,30.0,53.0,24.0,0.620253164556962,0.6712328767123288,0.6538461538461539,0.5808613852887945,0.6447368421052632,0.3091753692502968,0.5914838192110919
freeacs,borderlinesmote_svm,NO_FILE
rxjava2-jdbc,adasyn_randomforest,NO_FILE
itext7,smoteover_decisiontree,31.0,180.0,56.0,23.0,58.0,0.7627118644067796,0.7563025210084033,0.6403785488958991,0.7264001724028669,0.7594936708860759,0.0470505082656627,0.5418555240208558
opencga,svm,23.0,48.0,32.0,51.0,25.0,0.6,0.6575342465753424,0.6346153846153846,0.582112949744364,0.6274509803921569,0.2715219484380508,0.6214526382708201
jaxrs-analyzer,svm,NO_FILE
webapi,borderlinesmote_extratree,NO_FILE
problem,nearmissunder3_extratree,NO_FILE
dayon,borderlinesmote_logisticregression,NO_FILE
sermant,randomunder_randomforest,5.0,1.0,6.0,5.0,6.0,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.5071428571428571,0.1428571428571428,-0.4025974025974026,0.1041666666666666
instancio,extratree,NO_FILE
emissary,randomover_logisticregression,NO_FILE
kapua,nearmissunder3_svm,NO_FILE
htmlunit-driver,randomunder_decisiontree,NO_FILE
arangodb-java-driver,nearmissunder1_extratree,NO_FILE
dayon,randomunder_randomforest,NO_FILE
iextrading4j,adasyn_randomforest,NO_FILE
nexus-public,adasyn_svm,NO_FILE
webapi,adasyn_extratree,NO_FILE
PowerJob,nearmissunder2_randomforest,NO_FILE
sonar-pmd,smoteover_extratree,NO_FILE
spring-boot-email-tools,randomunder_decisiontree,NO_FILE
mybatis-flex,svm,NO_FILE
sqlline,randomforest,2.0,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,0.25,0.6666666666666666,0.4,-0.5773502691896258,nan
instancio,nearmissunder3_extratree,NO_FILE
problem,randomover_randomforest,NO_FILE
graphhopper,smoteover_randomforest,NO_FILE
htmlunit-driver,nearmissunder2_svm,NO_FILE
concord,nearmissunder3_svm,NO_FILE
sentinel,nearmissunder1_svm,NO_FILE
mybatis-flex,nearmissunder1_decisiontree,NO_FILE
iotdb,borderlinesmote_logisticregression,NO_FILE
jts,randomover_decisiontree,NO_FILE
freeacs,nearmissunder1_randomforest,NO_FILE
iota-java,borderlinesmote_logisticregression,NO_FILE
pulsar,logisticregression,43.0,121.0,80.0,21.0,59.0,0.6019900497512438,0.6722222222222223,0.505338078291815,0.7769045496986674,0.6351706036745407,-0.1274433763244645,0.5831089253883371
sureness,nearmissunder1_naivebayes,NO_FILE
jts,randomforest,NO_FILE
sonar-pmd,randomforest,5.0,12.0,3.0,2.0,9.0,0.8,0.5714285714285714,0.5384615384615384,0.575,0.6666666666666666,-0.0227921152919275,0.725
core-geonetwork,randomover_decisiontree,NO_FILE
htmlunit-driver,smoteover_naivebayes,NO_FILE
ofdrw,borderlinesmote_svm,NO_FILE
kubernetes-client,nearmissunder2_logisticregression,NO_FILE
kubernetes-client,adasyn_extratree,NO_FILE
acs-aem-commons,nearmissunder2_extratree,51.0,52.0,58.0,44.0,45.0,0.4727272727272727,0.5360824742268041,0.4824120603015075,0.6943071606725848,0.502415458937198,-0.032717384112299,0.5148214285714285
emissary,borderlinesmote_svm,NO_FILE
rxjava2-jdbc,borderlinesmote_logisticregression,NO_FILE
instancio,nearmissunder3_naivebayes,NO_FILE
cucable-plugin,borderlinesmote_logisticregression,NO_FILE
poli,nearmissunder1_logisticregression,NO_FILE
