App,SHA,Tag,TestFilePath,isReplaceVariableWithAttribute,prediction
sonatype/nexus-public,967780bde7b91b2858df835ee4d3963fd7c10b4b,"release-3.37.3-02, release-3.38.0-01",components.nexus-cleanup.src.test.java.org.sonatype.nexus.cleanup.internal.orient.service.OrientCleanupServiceImplTest.java,False,False
sonatype/nexus-public,967780bde7b91b2858df835ee4d3963fd7c10b4b,"release-3.37.3-02, release-3.38.0-01",components.nexus-cleanup.src.test.java.org.sonatype.nexus.cleanup.internal.orient.search.elasticsearch.OrientElasticSearchCleanupComponentBrowseTest.java,False,False
sonatype/nexus-public,967780bde7b91b2858df835ee4d3963fd7c10b4b,"release-3.37.3-02, release-3.38.0-01",components.nexus-base.src.test.java.org.sonatype.nexus.internal.jwt.datastore.JwtSecretDAOTest.java,False,True
sonatype/nexus-public,967780bde7b91b2858df835ee4d3963fd7c10b4b,"release-3.37.3-02, release-3.38.0-01",components.nexus-security.src.test.java.org.sonatype.nexus.security.JwtHelperTest.java,False,False
sonatype/nexus-public,967780bde7b91b2858df835ee4d3963fd7c10b4b,"release-3.37.3-02, release-3.38.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.query.ElasticSearchUtilsTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-core.src.test.java.org.sonatype.nexus.internal.selector.SelectorManagerImplTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-base.src.test.java.org.sonatype.nexus.internal.security.model.CPrivilegeDAOTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-upgrade.src.test.java.org.sonatype.nexus.upgrade.internal.DistributedEventsUpgradeTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.proxy.ProxyFacetSupportTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-repository-maven.src.test.java.org.sonatype.nexus.content.maven.upgrade.MavenIndexUpgradeTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.search.upgrade.SearchIndexUpgradeTest.java,False,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.rest.internal.api.AuthorizingRepositoryManagerTest.java,False,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-blobstore-file.src.test.java.org.sonatype.nexus.blobstore.file.FileBlobStoreTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-repository-raw.src.test.java.org.sonatype.nexus.orient.raw.RawUploadHandlerTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-repository-raw.src.test.java.org.sonatype.nexus.content.raw.RawUploadHandlerTest.java,True,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-restore-raw.src.test.java.org.sonatype.nexus.blobstore.restore.raw.internal.orient.OrientRawRestoreBlobStrategyTest.java,False,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-repository-maven.src.test.java.org.sonatype.nexus.repository.maven.internal.orient.OrientMetadataRebuilderTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-repository-maven.src.test.java.org.sonatype.nexus.repository.maven.internal.orient.OrientMavenIndexPublisherTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-repository-maven.src.test.java.org.sonatype.nexus.repository.maven.internal.orient.MavenFacetImplTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-blobstore-tasks.src.test.java.org.sonatype.nexus.blobstore.restore.datastore.DefaultIntegrityCheckStrategyTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-blobstore-tasks.src.test.java.org.sonatype.nexus.blobstore.internal.datastore.DefaultBlobStoreUsageCheckerTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-task-logging.src.test.java.org.sonatype.nexus.logging.task.TaskLogOnlyTaskLoggerTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository.src.test.java.org.sonatype.nexus.repository.storage.OrientReplicationIngesterHelperTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository.src.test.java.org.sonatype.nexus.repository.storage.ContentSelectorUpgradeManagerTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository.src.test.java.org.sonatype.nexus.repository.browse.internal.BrowseAssetIteratorTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.tools.datastore.DatastoreDeadBlobFinderTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-rapture.src.test.java.org.sonatype.nexus.rapture.internal.LogEventComponentTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-orient.src.test.java.org.sonatype.nexus.orient.internal.freeze.LocalDatabaseFrozenStateManagerTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-core.src.test.java.org.sonatype.nexus.internal.datastore.task.H2BackupTaskTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-blobstore.src.test.java.org.sonatype.nexus.blobstore.BlobStoreReconciliationLoggerTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.search.SearchDAOTest.java,False,True
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.index.IndexStartupRebuildManagerTest.java,False,True
sonatype/nexus-public,2d62950c0c8b81b6bba9f3098e0e1a8d4816305c,"release-3.39.0-01, release-3.40.0-03",plugins.nexus-repository-maven.src.test.java.org.sonatype.nexus.repository.maven.internal.orient.MavenFacetImplTest.java,False,True
sonatype/nexus-public,2d62950c0c8b81b6bba9f3098e0e1a8d4816305c,"release-3.39.0-01, release-3.40.0-03",components.nexus-security.src.test.java.org.sonatype.nexus.security.authz.AuthorizationManagerTest.java,False,True
sonatype/nexus-public,2d62950c0c8b81b6bba9f3098e0e1a8d4816305c,"release-3.39.0-01, release-3.40.0-03",components.nexus-base.src.test.java.org.sonatype.nexus.internal.security.model.orient.OrientSecurityConfigurationSourceTest.java,False,True
sonatype/nexus-public,2d62950c0c8b81b6bba9f3098e0e1a8d4816305c,"release-3.39.0-01, release-3.40.0-03",components.nexus-base.src.test.java.org.sonatype.nexus.internal.node.datastore.LocalNodeAccessTest.java,False,True
sonatype/nexus-public,2d62950c0c8b81b6bba9f3098e0e1a8d4816305c,"release-3.39.0-01, release-3.40.0-03",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.store.AssetStoreTest.java,False,True
sonatype/nexus-public,2d62950c0c8b81b6bba9f3098e0e1a8d4816305c,"release-3.39.0-01, release-3.40.0-03",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.store.AssetDAOTest.java,False,True
sonatype/nexus-public,2d62950c0c8b81b6bba9f3098e0e1a8d4816305c,"release-3.39.0-01, release-3.40.0-03",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.rest.internal.resources.RepositoryManagerRESTAdapterImplTest.java,False,False
sonatype/nexus-public,8b10dcda652d044f482620c7c840eac5020550d1,"release-3.40.0-03, release-3.40.1-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.search.table.SearchTableDAOTest.java,False,True
sonatype/nexus-public,831b09e567aaff0cc46f5a8972c3718da4d845d5,"release-3.41.1-01, release-3.42.0-01",components.nexus-task-logging.src.test.java.org.sonatype.nexus.logging.task.ProgressLogIntervalHelperTest.java,False,False
sonatype/nexus-public,831b09e567aaff0cc46f5a8972c3718da4d845d5,"release-3.41.1-01, release-3.42.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.store.AssetDAOTest.java,False,True
sonatype/nexus-public,831b09e567aaff0cc46f5a8972c3718da4d845d5,"release-3.41.1-01, release-3.42.0-01",components.nexus-repository.src.test.java.org.sonatype.nexus.repository.upgrade.OrientBlobReconciliationLogMigrator_1_1Test.java,False,True
sonatype/nexus-public,831b09e567aaff0cc46f5a8972c3718da4d845d5,"release-3.41.1-01, release-3.42.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.rest.api.SimpleApiRepositoryAdapterTest.java,False,True
sonatype/nexus-public,831b09e567aaff0cc46f5a8972c3718da4d845d5,"release-3.41.1-01, release-3.42.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.sql.KeywordSqlSearchQueryContributionTest.java,False,True
sonatype/nexus-public,a75a9a2ec52d2dc8036df213e5b1b6a56794d9f3,"release-3.42.0-01, release-3.43.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.json.MapDeserializerSerializerTest.java,False,True
sonatype/nexus-public,a75a9a2ec52d2dc8036df213e5b1b6a56794d9f3,"release-3.42.0-01, release-3.43.0-01",components.nexus-selector.src.test.java.org.sonatype.nexus.selector.internal.DatastoreCselToSqlTest.java,False,True
sonatype/nexus-public,a75a9a2ec52d2dc8036df213e5b1b6a56794d9f3,"release-3.42.0-01, release-3.43.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.search.table.SearchTableDAOTest.java,False,True
sonatype/nexus-public,a75a9a2ec52d2dc8036df213e5b1b6a56794d9f3,"release-3.42.0-01, release-3.43.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.sql.SqlSearchQueryBuilderTest.java,False,True
sonatype/nexus-public,f40768018997dac5b581ab350f0ff4634f171d8f,"release-3.43.0-01, release-3.44.0-01",plugins.nexus-repository-maven.src.test.java.org.sonatype.nexus.content.maven.internal.search.table.MavenSearchCustomFieldContributorTest.java,False,True
sonatype/nexus-public,f40768018997dac5b581ab350f0ff4634f171d8f,"release-3.43.0-01, release-3.44.0-01",plugins.nexus-repository-maven.src.test.java.org.sonatype.nexus.content.maven.internal.search.table.MavenBaseVersionSqlSearchQueryContributionTest.java,False,True
sonatype/nexus-public,f40768018997dac5b581ab350f0ff4634f171d8f,"release-3.43.0-01, release-3.44.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.sql.SqlSearchRepositoryNameUtilTest.java,False,True
sonatype/nexus-public,f40768018997dac5b581ab350f0ff4634f171d8f,"release-3.43.0-01, release-3.44.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.sql.KeywordSqlSearchQueryContributionTest.java,False,True
sonatype/nexus-public,f40768018997dac5b581ab350f0ff4634f171d8f,"release-3.43.0-01, release-3.44.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.search.table.SearchTableDAOTest.java,True,False
sonatype/nexus-public,f40768018997dac5b581ab350f0ff4634f171d8f,"release-3.43.0-01, release-3.44.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.manager.internal.RepositoryManagerImplTest.java,False,True
sonatype/nexus-public,bd45ca3da9e8792bb889d5fd4d2c361f20668157,"release-3.44.0-01, release-3.45.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.search.table.SearchTableDAOTest.java,False,True
sonatype/nexus-public,bd45ca3da9e8792bb889d5fd4d2c361f20668157,"release-3.44.0-01, release-3.45.0-01",components.nexus-core.src.test.java.org.sonatype.nexus.internal.capability.orient.OrientCapabilityStorageTest.java,False,True
sonatype/nexus-public,d64a9bf7f844698b235b895a97330e337c7723ed,"release-3.46.0-01, release-3.47.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.store.internal.AssetBlobCleanupTaskTest.java,False,True
sonatype/nexus-public,e40f0d008cdbb0fe80e4e9af6965c9ba3036de0f,"release-3.47.0-01, release-3.47.1-01",components.nexus-blobstore-api.src.test.java.org.sonatype.nexus.blobstore.api.BlobRefTest.java,False,True
sonatype/nexus-public,61ca8de19e4485880fd815de038088c1c4623dd7,"release-3.47.1-01, release-3.48.0-01",components.nexus-blobstore-api.src.test.java.org.sonatype.nexus.blobstore.api.BlobRefTest.java,False,True
sonatype/nexus-public,16e869cc29a8bc914c9811edbcb81b0217f576b9,"release-3.48.0-01, release-3.49.0-02",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.store.internal.AssetBlobCleanupTaskTest.java,False,True
sonatype/nexus-public,16e869cc29a8bc914c9811edbcb81b0217f576b9,"release-3.48.0-01, release-3.49.0-02",plugins.nexus-blobstore-tasks.src.test.java.org.sonatype.nexus.blobstore.restore.datastore.RestoreMetadataTaskTest.java,False,True
sonatype/nexus-public,16e869cc29a8bc914c9811edbcb81b0217f576b9,"release-3.48.0-01, release-3.49.0-02",components.nexus-blobstore-api.src.test.java.org.sonatype.nexus.blobstore.api.BlobRefTest.java,True,True
sonatype/nexus-public,9b37fac835f30591a9da69a5519648db5b45f991,"release-3.49.0-02, release-3.50.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.table.TableSearchContentSelectorSqlFilterGeneratorTest.java,False,True
sonatype/nexus-public,8c229f70d4eb5796814f57b0a3b07adbf39fd678,"release-3.51.0-01, release-3.52.0-01",components.nexus-base.src.test.java.org.sonatype.nexus.internal.log.LogbackLogManagerTest.java,False,True
sonatype/nexus-public,e8e66f75638cb4c5fbd2df687ac1e90fcc471160,"release-3.52.0-01, release-3.53.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.rest.internal.resources.AssetsResourceTest.java,False,True
sonatype/nexus-public,717e60e2825f5cc0dace7e19ed690563fd82fa57,"release-3.54.1-01, release-3.55.0-01",components.nexus-supportzip-api.src.test.java.org.sonatype.nexus.supportzip.PasswordSanitizingTest.java,False,True
sonatype/nexus-public,a7f3463deab64991136eae6aa29a720567c8862c,"release-3.55.0-01, release-3.56.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.search.upgrade.SearchIndexUpgradeTest.java,False,True
sonatype/nexus-public,10f04459bacac4f9e5f0d90268a272293de4efa3,"release-3.56.0-01, release-3.57.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.index.SearchUtilsTest.java,False,True
sonatype/nexus-public,10f04459bacac4f9e5f0d90268a272293de4efa3,"release-3.56.0-01, release-3.57.0-01",plugins.nexus-coreui-plugin.src.test.java.org.sonatype.nexus.coreui.internal.blobstore.BlobStoreUIResourceTest.java,False,True
sonatype/nexus-public,160947985fcec9dbd9cbb8da93cb55782ec13c54,"release-3.58.1-02, release-3.59.0-01",components.nexus-core.src.test.java.org.sonatype.nexus.internal.security.apikey.orient.OrientApiKeyStoreTest.java,False,True
sonatype/nexus-public,160947985fcec9dbd9cbb8da93cb55782ec13c54,"release-3.58.1-02, release-3.59.0-01",components.nexus-cleanup.src.test.java.org.sonatype.nexus.cleanup.internal.content.service.CleanupServiceImplTest.java,False,True
sonatype/nexus-public,160947985fcec9dbd9cbb8da93cb55782ec13c54,"release-3.58.1-02, release-3.59.0-01",components.nexus-common.src.test.java.org.sonatype.nexus.common.io.ObjectInputStreamWithClassLoaderTest.java,False,True
