,App,SHA,TestFilePath,ModifyClassAnnotation,isModifyClassAnnotation,prediction
19411,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,pl/zankowski/iextrading4j/api/stats/RecentStatsTest.java,0.0,False,False
19428,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,pl/zankowski/iextrading4j/api/stocks/NewsTest.java,0.0,False,False
19433,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,pl/zankowski/iextrading4j/api/stocks/RelevantTest.java,0.0,False,False
19473,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,pl/zankowski/iextrading4j/client/mapper/SymbolTypeSerializerTest.java,0.0,False,True
19474,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,pl/zankowski/iextrading4j/client/mapper/SystemEventTypeDeserializerTest.java,0.0,False,True
19492,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,pl/zankowski/iextrading4j/client/rest/request/marketdata/HistRequestBuilderTest.java,0.0,False,False
19506,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,pl/zankowski/iextrading4j/client/rest/request/refdata/IEXNextDayExDateRequestBuilderTest.java,0.0,False,False
19511,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,pl/zankowski/iextrading4j/client/rest/request/stats/IntradayStatsRequestBuilderTest.java,0.0,False,False
19528,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,pl/zankowski/iextrading4j/client/rest/request/stocks/OpenCloseRequestBuilderTest.java,0.0,False,False
19534,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,pl/zankowski/iextrading4j/client/rest/request/stocks/ShortInterestRequestBuilderTest.java,0.0,False,False
19556,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/api/marketdata/SystemEventTest.java,0.0,False,False
19565,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/api/stats/HistoricalDailyStatsTest.java,0.0,False,False
19576,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/api/stocks/DelayedQuoteTest.java,0.0,False,False
19593,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/api/stocks/SplitTest.java,0.0,False,False
19613,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/client/mapper/HackyBigDecimalDeserializerTest.java,0.0,False,True
19618,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/client/mapper/IssueSubTypeSerializerTest.java,0.0,False,True
19619,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/client/mapper/IssueTypeDeserializerTest.java,0.0,False,True
19640,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/client/rest/manager/RestManagerTest.java,0.0,False,True
19646,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/client/rest/request/marketdata/AuctionRequestBuilderTest.java,0.0,False,False
19649,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/client/rest/request/marketdata/HistRequestBuilderTest.java,0.0,False,False
19664,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/client/rest/request/refdata/IEXSymbolDirectoryRequestBuilderTest.java,0.0,False,False
19669,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/client/rest/request/stats/RecentStatsRequestBuilderTest.java,0.0,False,False
19672,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/client/rest/request/stocks/ChartRequestBuilderTest.java,0.0,False,False
19688,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/client/rest/request/stocks/PriceRequestBuilderTest.java,0.0,False,False
19691,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/client/rest/request/stocks/ShortInterestRequestBuilderTest.java,0.0,False,False
19692,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,pl/zankowski/iextrading4j/client/rest/request/stocks/SplitsRequestBuilderTest.java,0.0,False,False
19702,wojciechzankowski/iextrading4j,840c070fafd5214a6b25e6799fc6554468f0332c,pl/zankowski/iextrading4j/api/market/MarketVolumeTest.java,0.0,False,False
19707,wojciechzankowski/iextrading4j,840c070fafd5214a6b25e6799fc6554468f0332c,pl/zankowski/iextrading4j/api/marketdata/HISTTest.java,0.0,False,False
19714,wojciechzankowski/iextrading4j,840c070fafd5214a6b25e6799fc6554468f0332c,pl/zankowski/iextrading4j/api/marketdata/TradeTest.java,0.0,False,False
19716,wojciechzankowski/iextrading4j,840c070fafd5214a6b25e6799fc6554468f0332c,pl/zankowski/iextrading4j/api/refdata/ExchangeSymbolTest.java,0.0,False,False
19719,wojciechzankowski/iextrading4j,840c070fafd5214a6b25e6799fc6554468f0332c,pl/zankowski/iextrading4j/api/stats/IntradayStatTest.java,0.0,False,False
19734,wojciechzankowski/iextrading4j,840c070fafd5214a6b25e6799fc6554468f0332c,pl/zankowski/iextrading4j/api/stocks/FinancialsTest.java,0.0,False,False
19748,wojciechzankowski/iextrading4j,840c070fafd5214a6b25e6799fc6554468f0332c,pl/zankowski/iextrading4j/client/mapper/DividendTypeDeserializerTest.java,0.0,False,True
19769,wojciechzankowski/iextrading4j,b018ed9448a7e768271aa4971481d19b158c6f6b,pl/zankowski/iextrading4j/api/marketdata/SecurityEventTest.java,0.0,False,False
19781,wojciechzankowski/iextrading4j,b018ed9448a7e768271aa4971481d19b158c6f6b,pl/zankowski/iextrading4j/api/stats/RecordTest.java,0.0,False,False
19809,wojciechzankowski/iextrading4j,b018ed9448a7e768271aa4971481d19b158c6f6b,pl/zankowski/iextrading4j/client/mapper/EmptyStringDeserializerTest.java,0.0,False,True
19813,wojciechzankowski/iextrading4j,b018ed9448a7e768271aa4971481d19b158c6f6b,pl/zankowski/iextrading4j/client/mapper/TradingStatusReasonTypeSerializerTest.java,0.0,False,True
19829,wojciechzankowski/iextrading4j,66e60cff32646583e86c0efc32a65170778f8c63,pl/zankowski/iextrading4j/api/stats/RecordsStatsTest.java,0.0,False,False
19830,wojciechzankowski/iextrading4j,66e60cff32646583e86c0efc32a65170778f8c63,pl/zankowski/iextrading4j/api/tops/LastTradeTest.java,0.0,False,False
19835,wojciechzankowski/iextrading4j,66e60cff32646583e86c0efc32a65170778f8c63,pl/zankowski/iextrading4j/client/endpoint/stats/StatsEndpointImplTest.java,0.0,False,True
19842,wojciechzankowski/iextrading4j,66e60cff32646583e86c0efc32a65170778f8c63,pl/zankowski/iextrading4j/client/util/LocalDateObjectMapperContextResolverTest.java,0.0,False,True
19857,wojciechzankowski/iextrading4j,a722fa57d55ee0c173ab6e0641df14ba499876a5,pl/zankowski/iextrading4j/client/endpoint/stats/StatsEndpointImplTest.java,0.0,False,True
19859,wojciechzankowski/iextrading4j,a722fa57d55ee0c173ab6e0641df14ba499876a5,pl/zankowski/iextrading4j/client/socket/model/IOSocketFactoryTest.java,0.0,False,True
19877,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/alternative/CryptoPriceTest.java,0.0,False,True
19879,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/alternative/SentimentEventTest.java,0.0,False,False
19894,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/marketdata/BookTest.java,0.0,False,False
19898,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/marketdata/LastTradeTest.java,0.0,False,False
19919,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/refdata/v1/SectorTest.java,0.0,False,True
19928,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stats/IntradayStatsTest.java,0.0,False,False
19942,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stocks/FinancialsTest.java,0.0,False,True
19947,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stocks/LargestTradeTest.java,0.0,False,False
19953,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stocks/QuoteTest.java,0.0,False,False
19955,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stocks/SectorPerformanceTest.java,0.0,False,False
19959,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stocks/TimeSeriesTest.java,0.0,False,False
19961,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stocks/TodayEarningsTest.java,0.0,False,False
19965,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stocks/v1/BalanceSheetTest.java,0.0,False,False
19971,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stocks/DividendsTest.java,0.0,False,False
19987,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stocks/v1/RecommendationTrendsTest.java,0.0,False,False
19993,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/util/SetUtilTest.java,0.0,False,False
20001,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/mapper/CryptoSideSerializerTest.java,0.0,False,True
20011,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/mapper/DividendTypeIdDeserializerTest.java,0.0,False,True
20028,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/mapper/ListingCenterSerializerTest.java,0.0,False,True
20036,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/mapper/SymbolTypeSerializerTest.java,0.0,False,True
20037,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/mapper/SystemEventTypeDeserializerTest.java,0.0,False,True
20056,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/alternative/CryptoPriceRequestBuilderTest.java,0.0,False,False
20066,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/filter/RequestFilterBuilderTest.java,0.0,False,False
20071,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/market/MarketRequestBuilderTest.java,0.0,False,False
20073,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/marketdata/BookRequestBuilderTest.java,0.0,False,False
20078,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/marketdata/OpHaltStatusRequestBuilderTest.java,0.0,False,False
20083,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/marketdata/TradeBreakRequestBuilderTest.java,0.0,False,False
20111,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/stats/RecentStatsRequestBuilderTest.java,0.0,False,False
20113,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/marketdata/BookRequestBuilderTest.java,0.0,False,False
20124,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/stocks/OhlcRequestBuilderTest.java,0.0,False,False
20134,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/stocks/TodayIposRequestBuilderTest.java,0.0,False,False
20145,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/FundOwnershipRequestBuilderTest.java,0.0,False,False
20151,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/IntradayRequestBuilderTest.java,0.0,False,False
20152,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/KeyStatsRequestBuilderTest.java,0.0,False,False
20172,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/socket/request/marketdata/OpHaltStatusAsyncRequestBuilderTest.java,0.0,False,False
20194,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/sse/request/marketdata/AuctionSseRequestBuilderTest.java,0.0,False,False
20209,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/account/UsageTest.java,0.0,False,False
20211,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/alternative/CryptoBookEventTest.java,0.0,False,False
20224,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/forex/CurrencyConversionTest.java,0.0,False,False
20236,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/marketdata/OpHaltStatusTest.java,0.0,False,True
20244,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/refdata/ExchangeSymbolTest.java,0.0,False,False
20256,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/refdata/v1/SymbolTest.java,0.0,False,False
20258,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/refdata/v1/SymbolMappingTest.java,0.0,False,False
20266,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stats/RecordTest.java,0.0,False,False
20268,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stocks/BarDataTest.java,0.0,False,False
20270,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stocks/ChartTest.java,0.0,False,False
20279,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stocks/IpoTest.java,0.0,False,False
20290,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stocks/RelevantTest.java,0.0,False,True
20303,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stocks/BarDataTest.java,0.0,False,False
20307,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stocks/DividendsTest.java,0.0,False,False
20312,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stocks/v1/FundOwnershipTest.java,0.0,False,False
20319,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stocks/KeyStatsTest.java,0.0,False,False
20339,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/mapper/DeepChannelSerializerTest.java,0.0,False,True
20340,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/mapper/DelistingReasonDeserializerTest.java,0.0,False,True
20342,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/mapper/DirectIndirectDeserializerTest.java,0.0,False,True
20346,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/mapper/DividendTypeDeserializerTest.java,0.0,False,True
20364,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/mapper/ListingCenterSerializerTest.java,0.0,False,True
20366,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/mapper/LuldTierSerializerTest.java,0.0,False,True
20379,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/endpoint/GenericRestEndpointTest.java,0.0,False,True
20392,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/alternative/CryptoPriceRequestBuilderTest.java,0.0,False,False
20404,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/forex/ExchangeRateRequestBuilderTest.java,0.0,False,False
20414,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/marketdata/OpHaltStatusRequestBuilderTest.java,0.0,False,False
20422,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/options/OptionsRequestBuilderTest.java,0.0,False,False
20424,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/refdata/IEXCorporateActionsRequestBuilderTest.java,0.0,False,False
20425,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/refdata/IEXDividendsRequestBuilderTest.java,0.0,False,False
20426,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/refdata/IEXNextDayExDateRequestBuilderTest.java,0.0,False,False
20445,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/stats/HistoricalStatsRequestBuilderTest.java,0.0,False,False
20450,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/stocks/ChartRequestBuilderTest.java,0.0,False,False
20495,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/TechnicalIndicatorRequestBuilderTest.java,0.0,False,False
20496,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/system/SystemStatusRequestBuilderTest.java,0.0,False,False
20505,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/socket/request/marketdata/BookAsyncRequestBuilderTest.java,0.0,False,False
20516,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/socket/request/marketdata/deep/DeepAsyncRequestTest.java,0.0,False,True
20524,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/sse/request/marketdata/AbstractSymbolSseRequestBuilderTest.java,0.0,False,False
20528,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/sse/request/alternative/SentimentSseRequestBuilderTest.java,0.0,False,False
20539,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/sse/request/marketdata/TradeBreaksSseRequestBuilderTest.java,0.0,False,False
20563,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/forex/HistoricalCurrencyRateTest.java,0.0,False,False
20580,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/refdata/ExchangeSymbolTest.java,0.0,False,False
20581,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/refdata/IEXCorporateActionsTest.java,0.0,False,False
20590,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/refdata/v1/PairTest.java,0.0,False,False
20595,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/refdata/v1/TagTest.java,0.0,False,True
20607,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stocks/CompanyTest.java,0.0,False,False
20620,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stocks/LogoTest.java,0.0,False,True
20624,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stocks/PointTest.java,0.0,False,False
20631,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stocks/TimeSeriesTest.java,0.0,False,False
20647,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stocks/FinancialsTest.java,0.0,False,False
20648,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stocks/v1/FundOwnershipTest.java,0.0,False,False
20651,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stocks/v1/InsiderRosterTest.java,0.0,False,False
20658,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stocks/v1/PriceTargetTest.java,0.0,False,False
20664,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/util/MapUtilTest.java,0.0,False,False
20671,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/mapper/CryptoEventTypeSerializerTest.java,0.0,False,True
20691,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/mapper/HackyLocalDateDeserializerTest.java,0.0,False,True
20701,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/mapper/LuldTierDeserializerTest.java,0.0,False,True
20722,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/account/MessageCutoffRequestBuilderTest.java,0.0,False,False
20740,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/forex/ExchangeRateRequestBuilderTest.java,0.0,False,False
20755,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/marketdata/TradeBreakRequestBuilderTest.java,0.0,False,False
20758,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/options/OptionsRequestBuilderTest.java,0.0,False,False
20769,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/IsinMapperRequestBuilderTest.java,0.0,False,False
20773,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/RegionSymbolsRequestBuilderTest.java,0.0,False,False
20808,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/stocks/VenueVolumeRequestBuilderTest.java,0.0,False,False
20811,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/BatchMarketStocksRequestBuilderTest.java,0.0,False,False
20813,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/CashFlowRequestBuilderTest.java,0.0,False,False
20819,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/InsiderRosterRequestBuilderTest.java,0.0,False,False
20829,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/RecommendationTrendsRequestBuilderTest.java,0.0,False,False
20835,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/socket/manager/SocketRequestTest.java,0.0,False,False
20842,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/socket/request/marketdata/DeepAsyncRequestBuilderTest.java,0.0,False,False
