App,SHA,Tag,TestFilePath,isRefactored,prediction
eclipse/kapua,9ddad788aee98687248ce8b4f86d497da803d265,"1.0.5, 1.0.6",service.api.src.test.java.org.eclipse.kapua.KapuaExceptionTest.java,True,True
eclipse/kapua,9ddad788aee98687248ce8b4f86d497da803d265,"1.0.5, 1.0.6",service.liquibase.src.test.java.org.eclipse.kapua.service.liquibase.KapuaLiquibaseClientTest.java,True,False
eclipse/kapua,a75de37112d43b25519dbaaecd5efa6ffd7e7196,"1.4.0, 1.4.1",service.security.shiro.src.test.java.org.eclipse.kapua.service.authentication.shiro.AccessTokenCredentialsImplTest.java,False,False
eclipse/kapua,35600e06f9877f566c7a6e0d15f2ccea7c8cb476,"1.5.6, 1.5.7",service.security.shiro.src.test.java.org.eclipse.kapua.service.authentication.shiro.mfa.MfaAuthenticatorImplTest.java,True,False
eclipse/kapua,35600e06f9877f566c7a6e0d15f2ccea7c8cb476,"1.5.6, 1.5.7",commons.src.test.java.org.eclipse.kapua.commons.util.KapuaFileUtilsTest.java,True,False
eclipse/kapua,f1cb90766f46f9c380f51d5fb506a70a2c2c2d4b,"1.6.3, 1.6.4",service.security.shiro.src.test.java.org.eclipse.kapua.service.authentication.shiro.mfa.MfaAuthenticatorImplTest.java,True,False
eclipse/kapua,f1cb90766f46f9c380f51d5fb506a70a2c2c2d4b,"1.6.3, 1.6.4",commons.src.test.java.org.eclipse.kapua.commons.util.KapuaFileUtilsTest.java,True,False
eclipse/kapua,2db605f57ffa6c6a614bb8c8206907298582dbc9,"1.6.6, 1.6.7",service.security.shiro.src.test.java.org.eclipse.kapua.service.authorization.shiro.exception.KapuaAuthorizationExceptionTest.java,False,True
eclipse/kapua,2db605f57ffa6c6a614bb8c8206907298582dbc9,"1.6.6, 1.6.7",service.security.shiro.src.test.java.org.eclipse.kapua.service.authentication.shiro.KapuaAuthenticationExceptionTest.java,False,False
eclipse/kapua,2db605f57ffa6c6a614bb8c8206907298582dbc9,"1.6.6, 1.6.7",service.api.src.test.java.org.eclipse.kapua.locator.KapuaLocatorExceptionTest.java,True,True
eclipse/kapua,2db605f57ffa6c6a614bb8c8206907298582dbc9,"1.6.6, 1.6.7",service.api.src.test.java.org.eclipse.kapua.KapuaIllegalArgumentExceptionTest.java,True,True
eclipse/kapua,2db605f57ffa6c6a614bb8c8206907298582dbc9,"1.6.6, 1.6.7",service.api.src.test.java.org.eclipse.kapua.ExceptionMessageUtilsTest.java,True,False
eclipse/kapua,2db605f57ffa6c6a614bb8c8206907298582dbc9,"1.6.6, 1.6.7",rest-api.core.src.test.java.org.eclipse.kapua.app.api.core.exception.RestApiRuntimeExceptionTest.java,True,False
