App,SHA,Tag,TestFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,isModifyMethodAnnotation
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.graphs.datastructures.HypergraphEdgeTest.java,4,2,0,0,0,0,2,0,0,0,0,0,0,0,2.0,3.0,2,0,0,0,4,0,56.0,4.0,6.0,28.0,12.0,0.21,21,21,10,2,2,0,79.21,61,40,30,40,40,20,True
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.graphs.datastructures.GraphTest.java,5,4,0,0,0,0,0,0,0,0,0,1,0,0,3.0,20.0,1,0,0,0,4,0,78.0,5.0,8.0,47.0,21.0,0.27,16,16,8,2,2,0,89.19,82,66,41,66,66,33,True
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.graphs.algorithms.BronKerboschTest.java,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1,0,0,0,1,0,44.0,1.0,4.0,14.0,7.0,0.16,1,1,1,1,1,0,100.0,40,40,40,39,39,39,False
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.formulas.printer.UTF8StringRepresentationTest.java,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0.0,2.0,0,0,0,0,3,0,48.0,3.0,3.0,22.0,32.0,0.67,9,8,3,3,2,1,95.09,86,43,29,77,42,26,False
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.formulas.printer.SortedStringRepresentationTest.java,4,2,0,0,0,0,0,0,0,0,0,2,0,0,1.0,0.0,2,0,0,0,4,0,63.0,4.0,4.0,29.0,43.0,0.68,6,8,2,3,2,0,94.12,71,47,24,65,47,22,False
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.formulas.printer.LatexStringRepresentationTest.java,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0.0,2.0,0,0,0,0,3,0,48.0,3.0,3.0,22.0,32.0,0.67,9,8,3,3,2,1,95.03,85,42,28,76,41,25,False
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.formulas.SubstitutionTest.java,12,9,0,1,0,0,4,0,0,0,0,1,0,0,5.0,23.0,2,0,0,0,12,0,112.0,13.0,17.0,50.0,39.0,0.35,1,1,0,2,1,0,100.0,196,134,98,195,134,98,False
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.formulas.PBConstraintTest.java,32,30,0,1,0,0,0,0,0,0,0,5,0,0,23.0,128.0,6,0,0,0,32,0,607.0,33.0,36.0,203.0,368.0,0.61,154,153,51,3,2,1,99.69,721,709,240,567,556,189,True
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.formulas.ImplicationTest.java,18,16,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,5,0,0,0,18,0,114.0,18.0,21.0,73.0,60.0,0.53,2,1,0,4,3,2,97.26,220,148,55,218,149,54,True
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.formulas.FormulaTest.java,6,5,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,0,0,0,6,0,61.0,8.0,13.0,44.0,17.0,0.28,-1,-1,-1,1,1,0,100.0,66,66,66,67,67,67,False
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.formulas.AndTest.java,17,14,0,0,0,0,2,0,0,0,0,1,0,0,1.0,0.0,4,0,0,0,17,0,130.0,17.0,22.0,85.0,73.0,0.56,1,5,0,3,2,1,95.53,258,161,86,257,165,86,True
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.datastructures.ubtrees.UBTreeTest.java,8,6,0,0,0,0,0,0,0,0,0,0,0,0,5.0,22.0,1,0,0,0,7,0,201.0,8.0,9.0,57.0,125.0,0.62,28,28,14,2,1,0,100.0,61,33,30,33,33,16,False
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.collections.LNGVectorTest.java,21,19,20,1,0,0,0,0,0,0,0,2,0,0,21.0,153.0,9,0,0,0,21,0,368.0,22.0,45.0,160.0,109.0,0.3,43,41,14,3,2,1,99.45,388,382,129,345,341,115,True
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.collections.LNGLongVectorTest.java,12,11,11,0,0,0,0,0,0,0,0,1,0,0,12.0,81.0,6,0,0,0,12,0,201.0,12.0,25.0,89.0,59.0,0.29,23,23,23,1,1,0,100.0,216,216,216,193,193,193,True
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.collections.LNGLongPriorityQueueTest.java,5,4,0,0,0,0,0,0,0,0,0,1,0,0,4.0,48.0,3,0,0,0,5,0,88.0,5.0,5.0,30.0,37.0,0.42,-1,-1,-1,1,1,0,100.0,91,91,91,92,92,92,True
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.collections.LNGIntVectorTest.java,12,11,11,0,0,0,0,0,0,0,0,1,0,0,12.0,77.0,6,0,0,0,12,0,198.0,12.0,25.0,88.0,58.0,0.29,23,23,23,1,1,0,100.0,213,213,213,190,190,190,True
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.collections.LNGDoubleVectorTest.java,12,11,11,0,0,0,0,0,0,0,0,1,0,0,12.0,77.0,6,0,0,0,12,0,198.0,12.0,25.0,88.0,58.0,0.29,23,23,23,1,1,0,100.0,213,213,213,190,190,190,True
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.collections.LNGDoublePriorityQueueTest.java,6,5,0,0,0,0,0,0,0,0,0,1,0,0,5.0,70.0,3,0,0,0,6,0,109.0,6.0,6.0,37.0,44.0,0.4,-1,-1,-1,1,1,0,100.0,113,113,113,114,114,114,True
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.collections.LNGByteVectorTest.java,12,11,11,0,0,0,0,0,0,0,0,1,0,0,12.0,81.0,6,0,0,0,12,0,201.0,12.0,25.0,89.0,59.0,0.29,23,23,23,1,1,0,100.0,216,216,216,193,193,193,True
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.collections.LNGBooleanVectorTest.java,11,10,9,0,0,0,0,0,0,0,0,1,0,0,11.0,76.0,7,0,0,0,11,0,176.0,11.0,22.0,80.0,61.0,0.35,18,18,18,1,1,0,100.0,181,181,181,163,163,163,True
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.backbones.BackboneGenerationTest.java,8,3,1,0,0,0,3,0,0,0,0,0,0,0,1.0,9.0,2,0,0,0,7,0,215.0,8.0,24.0,95.0,48.0,0.22,-19,-19,-19,1,1,0,100.0,37,37,37,56,56,56,True
logic-ng/LogicNG,bb2bbe87396a51706a642897070b35d992663924,"v1.6.2, v2.0.0",src.test.java.org.logicng.propositions.ExtendedPropositionTest.java,4,4,0,1,0,0,3,0,0,0,0,1,0,0,4.0,0.0,0,0,0,0,4,0,56.0,5.0,11.0,18.0,14.0,0.25,-28,0,-14,2,1,0,100.0,66,64,33,94,92,47,False
logic-ng/LogicNG,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,"v2.0.2, v2.1.0",src.test.java.org.logicng.explanations.smus.SmusComputationTest.java,16,0,3,0,0,0,15,0,0,0,0,0,0,0,0.0,10.0,0,5,1,0,15,0,95.0,16.0,38.0,79.0,13.0,0.14,110,112,55,2,2,0,92.19,119,115,60,9,6,4,False
logic-ng/LogicNG,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,"v2.0.2, v2.1.0",src.test.java.org.logicng.LogicNGVersionTest.java,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,4,0,0,0,4,0,73.0,4.0,4.0,29.0,21.0,0.29,10,10,10,1,1,0,100.0,64,64,64,54,54,54,False
logic-ng/LogicNG,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,"v2.0.2, v2.1.0",src.test.java.org.logicng.solvers.functions.OptimizationFunctionTest.java,23,6,5,0,0,0,11,0,0,0,0,0,0,0,8.0,51.0,1,8,3,0,14,0,300.0,23.0,69.0,222.0,40.0,0.13,82,82,82,1,1,0,100.0,108,108,108,26,26,26,False
logic-ng/LogicNG,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,"v2.1.0, v2.2.0",src.test.java.org.logicng.transformations.simplification.AdvancedSimplifierTest.java,10,1,4,0,0,0,5,0,0,0,0,0,0,0,0.0,0.0,0,7,1,0,8,0,70.0,10.0,29.0,39.0,8.0,0.11,1,1,1,1,1,0,100.0,7,7,7,6,6,6,False
logic-ng/LogicNG,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,"v2.1.0, v2.2.0",src.test.java.org.logicng.primecomputation.PrimeCompilerTest.java,12,0,4,0,0,0,4,0,0,0,0,1,0,0,4.0,14.0,0,6,1,0,7,0,122.0,12.0,36.0,71.0,11.0,0.09,0,0,0,1,1,0,100.0,5,5,5,5,5,5,False
logic-ng/LogicNG,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,"v2.1.0, v2.2.0",src.test.java.org.logicng.explanations.smus.SmusComputationTest.java,16,0,3,0,0,0,15,0,0,0,0,0,0,0,0.0,10.0,0,5,1,0,15,0,96.0,16.0,38.0,82.0,13.0,0.14,-17,-17,-17,1,1,0,100.0,5,5,5,22,22,22,False
logic-ng/LogicNG,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,"v2.1.0, v2.2.0",src.test.java.org.logicng.util.CollectionHelperTest.java,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,1,0,0,0,6,0,94.0,6.0,7.0,35.0,61.0,0.65,32,27,16,2,1,0,100.0,36,31,18,4,4,2,False
logic-ng/LogicNG,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,"v2.1.0, v2.2.0",src.test.java.org.logicng.formulas.ExtendedFormulaFactoryTest.java,12,7,0,0,0,0,1,0,0,0,0,0,0,0,4.0,48.0,5,2,1,0,10,0,210.0,12.0,21.0,85.0,59.0,0.28,2,1,1,2,1,0,100.0,9,6,4,7,5,4,False
logic-ng/LogicNG,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,"v2.1.0, v2.2.0",src.test.java.org.logicng.knowledgecompilation.bdds.BDDReorderingTest.java,17,3,0,0,0,0,2,0,0,0,0,0,0,0,2.0,9.0,2,4,2,0,7,0,238.0,17.0,43.0,130.0,30.0,0.13,0,0,0,1,1,0,100.0,1,1,1,1,1,1,False
logic-ng/LogicNG,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,"v2.1.0, v2.2.0",src.test.java.org.logicng.formulas.FormulaFactoryTest.java,9,6,1,0,0,0,1,0,0,0,0,2,0,0,7.0,42.0,2,0,0,0,9,0,185.0,9.0,14.0,99.0,90.0,0.49,0,0,0,2,1,0,100.0,7,6,4,7,6,4,False
logic-ng/LogicNG,53c33f828125b861b4b76932fad4855087978869,"v2.3.1, v2.3.2",src.test.java.org.logicng.formulas.ExtendedFormulaFactoryTest.java,13,7,1,0,0,0,1,0,0,0,0,0,0,0,5.0,53.0,5,2,1,0,11,0,230.0,13.0,23.0,93.0,60.0,0.26,25,25,12,2,2,0,92.59,26,25,13,1,1,0,False
logic-ng/LogicNG,3e2dfe7d1f789a50a7bd0c68111139565b95665b,"v2.3.2, v2.4.0",src.test.java.org.logicng.graphs.generators.ConstraintGraphGeneratorTest.java,5,1,1,0,0,0,5,0,0,0,0,3,0,0,4.0,8.0,1,0,0,0,5,0,75.0,5.0,13.0,45.0,8.0,0.11,1,1,0,3,3,0,40.0,3,1,1,2,1,1,False
logic-ng/LogicNG,3e2dfe7d1f789a50a7bd0c68111139565b95665b,"v2.3.2, v2.4.0",src.test.java.org.logicng.knowledgecompilation.bdds.BDDOperationsTest.java,16,12,1,0,0,0,5,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,13,0,256.0,16.0,29.0,85.0,161.0,0.63,49,39,12,4,2,0,54.93,60,39,15,11,7,3,False
logic-ng/LogicNG,3e2dfe7d1f789a50a7bd0c68111139565b95665b,"v2.3.2, v2.4.0",src.test.java.org.logicng.io.graphical.generators.BddGraphicalGeneratorTest.java,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3.0,12.0,0,3,1,0,3,0,117.0,4.0,11.0,39.0,1.0,0.01,212,155,24,9,3,1,89.47,277,155,31,65,21,7,False
logic-ng/LogicNG,3e2dfe7d1f789a50a7bd0c68111139565b95665b,"v2.3.2, v2.4.0",src.test.java.org.logicng.io.graphical.generators.GraphGraphicalGeneratorTest.java,6,0,2,0,0,0,5,0,0,0,0,0,0,0,5.0,5.0,0,5,1,0,5,0,59.0,6.0,14.0,46.0,2.0,0.03,152,105,13,12,3,1,91.79,210,105,18,58,16,5,False
logic-ng/LogicNG,3e2dfe7d1f789a50a7bd0c68111139565b95665b,"v2.3.2, v2.4.0",src.test.java.org.logicng.io.graphical.generators.FormulaDagGraphicalGeneratorTest.java,9,0,2,0,0,0,7,0,0,0,0,0,0,0,7.0,14.0,0,7,1,0,7,0,72.0,9.0,19.0,53.0,2.0,0.03,186,146,17,11,3,1,91.62,260,146,24,74,22,7,False
logic-ng/LogicNG,3e2dfe7d1f789a50a7bd0c68111139565b95665b,"v2.3.2, v2.4.0",src.test.java.org.logicng.io.graphical.generators.FormulaAstGraphicalGeneratorTest.java,10,0,2,0,0,0,8,0,0,0,0,0,0,0,8.0,15.0,0,8,1,0,8,0,78.0,10.0,21.0,64.0,2.0,0.03,200,174,20,10,3,1,91.01,278,174,28,78,22,8,False
