App,SHA,Tag,TestFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,isReplaceVariableWithAttribute
jborgers/sonar-pmd,9edb9f91ef49475358c99bf8a25c8dd9061e95e7,"2.2, 2.3",src.test.java.org.sonar.plugins.pmd.PmdRuleRepositoryTest.java,8,1,0,0,0,0,1,0,1,0,0,0,0,0,1.0,4.0,0,0,0,1,6,0,51,9,17,44,11,0.22,1,1,1,1,1,0,100.0,2,2,2,1,1,1,False
jborgers/sonar-pmd,9edb9f91ef49475358c99bf8a25c8dd9061e95e7,"2.2, 2.3",src.test.java.org.sonar.plugins.pmd.PmdProfileImporterTest.java,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,1,0,0,0,10,0,91,14,22,94,17,0.19,0,1,0,2,1,0,100.0,2,1,1,2,2,1,False
jborgers/sonar-pmd,543c6ea688adf6d520ed3d68797780de7a4e8521,"2.3, 2.4",src.test.java.org.sonar.plugins.pmd.PmdProfileExporterTest.java,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0,0,0,0,6,0,99,12,27,82,9,0.09,26,26,26,1,1,0,100.0,35,35,35,9,9,9,False
jborgers/sonar-pmd,9457f2a6b3803892a6e692d2d7c6ac8e42c2408a,"2.6, 3.0.0",src.test.java.org.sonar.plugins.pmd.rule.ExternalDescriptionLoaderTest.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,35,5,11,28,4,0.11,110,79,37,3,1,0,100.0,126,79,42,16,15,5,False
jborgers/sonar-pmd,9457f2a6b3803892a6e692d2d7c6ac8e42c2408a,"2.6, 3.0.0",src.test.java.org.sonar.plugins.pmd.profile.PmdProfileImporterTest.java,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,74,12,17,67,16,0.22,-12,0,-2,8,2,1,99.33,143,103,18,155,103,19,False
jborgers/sonar-pmd,9457f2a6b3803892a6e692d2d7c6ac8e42c2408a,"2.6, 3.0.0",src.test.java.org.sonar.plugins.pmd.profile.PmdProfileExporterTest.java,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,113,15,34,107,15,0.13,44,34,4,10,3,1,93.38,294,186,29,250,188,25,False
jborgers/sonar-pmd,9457f2a6b3803892a6e692d2d7c6ac8e42c2408a,"2.6, 3.0.0",src.test.java.org.sonar.plugins.pmd.PmdViolationRecorderTest.java,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,67,6,13,54,0,0.0,11,10,1,9,2,1,99.46,189,93,21,178,93,20,True
jborgers/sonar-pmd,9457f2a6b3803892a6e692d2d7c6ac8e42c2408a,"2.6, 3.0.0",src.test.java.org.sonar.plugins.pmd.PmdTemplateTest.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,51,11,16,52,8,0.16,3,2,0,7,2,1,99.29,143,90,20,140,90,20,False
jborgers/sonar-pmd,9457f2a6b3803892a6e692d2d7c6ac8e42c2408a,"2.6, 3.0.0",src.test.java.org.sonar.plugins.pmd.PmdSensorTest.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,96,15,30,92,2,0.02,77,53,6,12,2,1,99.52,249,89,21,172,91,14,False
jborgers/sonar-pmd,9457f2a6b3803892a6e692d2d7c6ac8e42c2408a,"2.6, 3.0.0",src.test.java.org.sonar.plugins.pmd.PmdRulesDefinitionTest.java,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,40,3,6,31,12,0.3,-15,0,-2,6,2,1,98.74,72,56,12,87,56,14,False
jborgers/sonar-pmd,9457f2a6b3803892a6e692d2d7c6ac8e42c2408a,"2.6, 3.0.0",src.test.java.org.sonar.plugins.pmd.PmdPluginTest.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,11,1,2,7,2,0.18,29,33,5,6,2,1,97.47,54,36,9,25,10,4,False
jborgers/sonar-pmd,9457f2a6b3803892a6e692d2d7c6ac8e42c2408a,"2.6, 3.0.0",src.test.java.org.sonar.plugins.pmd.PmdLevelUtilsTest.java,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,3,4,13,13,0.54,0,1,0,5,2,1,97.5,40,27,8,40,27,8,False
jborgers/sonar-pmd,9457f2a6b3803892a6e692d2d7c6ac8e42c2408a,"2.6, 3.0.0",src.test.java.org.sonar.plugins.pmd.PmdExecutorTest.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,90,10,26,84,5,0.06,8,5,1,10,2,1,99.53,218,136,22,210,136,21,False
jborgers/sonar-pmd,9457f2a6b3803892a6e692d2d7c6ac8e42c2408a,"2.6, 3.0.0",src.test.java.org.sonar.plugins.pmd.PmdConstantsTest.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,16,1,2,2,12,0.75,5,5,1,6,2,1,96.61,32,13,5,27,9,4,False
jborgers/sonar-pmd,9457f2a6b3803892a6e692d2d7c6ac8e42c2408a,"2.6, 3.0.0",src.test.java.org.sonar.plugins.pmd.PmdConfigurationTest.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,53,8,19,46,8,0.15,1,4,0,7,2,1,99.18,122,66,17,121,69,17,False
jborgers/sonar-pmd,08f28df3f56759bad6952b8a7883352af651a76f,"3.2.1, 3.3.0",sonar-pmd-plugin.src.test.java.org.sonar.plugins.pmd.PmdViolationRecorderTest.java,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,67,6,13,54,0,0.0,1,4,0,4,2,0,92.59,14,5,4,13,8,3,False
jborgers/sonar-pmd,08f28df3f56759bad6952b8a7883352af651a76f,"3.2.1, 3.3.0",sonar-pmd-plugin.src.test.java.org.sonar.plugins.pmd.PmdTemplateTest.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,26,5,8,23,5,0.19,-130,20,-16,8,3,2,98.08,91,24,11,221,67,28,False
jborgers/sonar-pmd,08f28df3f56759bad6952b8a7883352af651a76f,"3.2.1, 3.3.0",sonar-pmd-plugin.src.test.java.org.sonar.plugins.pmd.PmdSensorTest.java,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,83,14,27,74,2,0.02,-15,0,-8,2,1,0,100.0,17,14,8,32,29,16,False
jborgers/sonar-pmd,08f28df3f56759bad6952b8a7883352af651a76f,"3.2.1, 3.3.0",sonar-pmd-plugin.src.test.java.org.sonar.plugins.pmd.PmdConfigurationTest.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,53,8,19,45,7,0.13,0,0,0,3,1,0,100.0,28,13,9,28,13,9,False
jborgers/sonar-pmd,08f28df3f56759bad6952b8a7883352af651a76f,"3.2.1, 3.3.0",sonar-pmd-plugin.src.test.java.org.sonar.plugins.pmd.PmdLevelUtilsTest.java,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18,2,2,7,12,0.67,-10,0,-5,2,2,0,83.33,1,1,0,11,10,6,False
jborgers/sonar-pmd,23239b9ee59c06f2774e5a1be6f6995dd8ec3c27,"3.3.1, 3.4.0",sonar-pmd-plugin.src.test.java.org.sonar.plugins.pmd.PmdTemplateTest.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,26,5,8,23,5,0.19,0,0,0,4,2,0,60.0,5,2,1,5,2,1,False
jborgers/sonar-pmd,23239b9ee59c06f2774e5a1be6f6995dd8ec3c27,"3.3.1, 3.4.0",sonar-pmd-plugin.src.test.java.org.sonar.plugins.pmd.PmdSensorTest.java,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,83,14,27,74,2,0.02,0,6,0,4,2,1,98.67,75,39,19,75,39,19,False
jborgers/sonar-pmd,23239b9ee59c06f2774e5a1be6f6995dd8ec3c27,"3.3.1, 3.4.0",sonar-pmd-plugin.src.test.java.org.sonar.plugins.pmd.PmdExecutorTest.java,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,76,9,20,79,8,0.11,0,2,0,4,2,1,98.04,51,25,13,51,25,13,False
