,App,SHA,TestFilePath,AddClassAnnotation,isAddClassAnnotation,prediction
210,logic-ng/logicng,38e007c1794193a7b55bf9f82f9f2903fb66a14e,org/logicng/transformations/cnf/PlaistedGreenbaumTransformationSolverTest.java,0.0,False,False
218,logic-ng/logicng,38e007c1794193a7b55bf9f82f9f2903fb66a14e,org/logicng/transformations/simplification/DistributiveSimplifierTest.java,0.0,False,False
220,logic-ng/logicng,38e007c1794193a7b55bf9f82f9f2903fb66a14e,org/logicng/util/ComparablePairTest.java,0.0,False,False
231,logic-ng/logicng,3e2dfe7d1f789a50a7bd0c68111139565b95665b,org/logicng/collections/LNGLongPriorityQueueTest.java,0.0,False,False
246,logic-ng/logicng,3e2dfe7d1f789a50a7bd0c68111139565b95665b,org/logicng/formulas/ExtendedFormulaFactoryTest.java,0.0,False,False
248,logic-ng/logicng,3e2dfe7d1f789a50a7bd0c68111139565b95665b,org/logicng/formulas/FormulaFactoryTest.java,0.0,False,False
258,logic-ng/logicng,3e2dfe7d1f789a50a7bd0c68111139565b95665b,org/logicng/functions/FormulaDepthFunctionTest.java,0.0,False,False
268,logic-ng/logicng,3e2dfe7d1f789a50a7bd0c68111139565b95665b,org/logicng/handlers/TimeoutBDDHandlerTest.java,0.0,False,False
269,logic-ng/logicng,3e2dfe7d1f789a50a7bd0c68111139565b95665b,org/logicng/handlers/TimeoutMaxSATHandlerTest.java,0.0,False,False
289,logic-ng/logicng,3e2dfe7d1f789a50a7bd0c68111139565b95665b,org/logicng/knowledgecompilation/bdds/orderings/ForceOrderingTest.java,0.0,False,False
294,logic-ng/logicng,3e2dfe7d1f789a50a7bd0c68111139565b95665b,org/logicng/np/SetCoverTest.java,0.0,False,True
303,logic-ng/logicng,3e2dfe7d1f789a50a7bd0c68111139565b95665b,org/logicng/propositions/ExtendedPropositionTest.java,0.0,False,False
304,logic-ng/logicng,3e2dfe7d1f789a50a7bd0c68111139565b95665b,org/logicng/propositions/StandardPropositionTest.java,0.0,False,False
352,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/explanations/smus/SmusComputationTest.java,0.0,False,False
357,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/formulas/EquivalenceTest.java,0.0,False,False
369,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/formulas/printer/UTF8StringRepresentationTest.java,0.0,False,False
390,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/io/writers/FormulaDotFileWriterTest.java,0.0,False,False
407,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/predicates/EvaluatesToConstantPredicateTest.java,0.0,False,False
423,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/transformations/AnonymizerTest.java,0.0,False,False
433,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/transformations/dnf/DNFFactorizationTest.java,0.0,False,False
434,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/transformations/dnf/DNFSubsumptionTest.java,0.0,False,False
442,logic-ng/logicng,53c33f828125b861b4b76932fad4855087978869,org/logicng/util/FormulaHelperTest.java,0.0,False,False
472,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/formulas/NotTest.java,0.0,False,False
478,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/formulas/printer/UTF8StringRepresentationTest.java,0.0,False,False
485,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/graphs/generators/ConstraintGraphGeneratorTest.java,0.0,False,True
509,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/knowledgecompilation/dnnf/DnnfCompilerTest.java,0.0,False,False
515,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/predicates/DNFPredicateTest.java,0.0,False,False
530,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/solvers/sat/GlucoseSyrupTest.java,0.0,False,False
533,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/transformations/FormulaFactoryImporterTest.java,0.0,False,False
542,logic-ng/logicng,e5e5b099bf3b8d6349d6daffce1d3d56f66e4e58,org/logicng/transformations/dnf/DNFFactorizationTest.java,0.0,False,False
555,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/backbones/BackboneGenerationTest.java,0.0,False,False
565,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/formulas/SubstitutionTest.java,0.0,False,False
576,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/formulas/ExtendedFormulaFactoryTest.java,0.0,False,False
589,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/graphs/algorithms/BronKerboschTest.java,0.0,False,False
591,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/graphs/datastructures/HypergraphTest.java,0.0,False,False
610,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/knowledgecompilation/bdds/io/BDDDotFileWriterTest.java,0.0,False,False
612,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/knowledgecompilation/bdds/jbuddy/BDDPrimeTest.java,0.0,False,False
624,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/predicates/DNFPredicateTest.java,0.0,False,False
627,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/predicates/TermPredicateTest.java,0.0,False,False
630,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/propositions/ExtendedPropositionTest.java,0.0,False,False
634,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/solvers/functions/BackboneFunctionTest.java,0.0,False,False
638,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/solvers/sat/MiniSatTest.java,0.0,False,False
653,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/transformations/qmc/TermTest.java,0.0,False,False
656,logic-ng/logicng,3fec85f2abf5908942396c8e507949539ceefc7b,org/logicng/transformations/simplification/BackboneSimplifierTest.java,0.0,False,False
677,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/explanations/mus/MUSConfigTest.java,0.0,False,False
684,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/formulas/EquivalenceTest.java,0.0,False,False
696,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/formulas/printer/UTF8StringRepresentationTest.java,0.0,False,False
709,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/handlers/TimeoutMaxSATHandlerTest.java,0.0,False,False
711,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/handlers/TimeoutOptimizationHandlerTest.java,0.0,False,False
728,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/LogicNGVersionTest.java,0.0,False,True
734,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/predicates/EvaluatesToConstantPredicateTest.java,0.0,False,False
743,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/solvers/functions/BackboneFunctionTest.java,0.0,False,False
756,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/transformations/cnf/PlaistedGreenbaumTransformationSolverTest.java,0.0,False,False
761,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/transformations/simplification/AdvancedSimplifierTest.java,0.0,False,False
764,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/util/CollectionHelperTest.java,0.0,False,False
765,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/util/ComparablePairTest.java,0.0,False,False
767,logic-ng/logicng,aea0cc4515c5d35d771a4312d47557f381bf8730,org/logicng/util/FormulaRandomizerTest.java,0.0,False,False
771,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/collections/LNGBooleanVectorTest.java,0.0,False,False
776,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/collections/LNGLongPriorityQueueTest.java,0.0,False,False
778,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/collections/LNGVectorTest.java,0.0,False,False
786,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/explanations/UNSATCoreTest.java,0.0,False,False
788,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/formulas/CFalseTest.java,0.0,False,False
792,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/formulas/FormulaTest.java,0.0,False,False
817,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/handlers/TimeoutOptimizationHandlerTest.java,0.0,False,False
840,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/predicates/EvaluatesToConstantPredicateTest.java,0.0,False,False
845,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/propositions/ExtendedPropositionTest.java,0.0,False,False
849,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/solvers/functions/BackboneFunctionTest.java,0.0,False,False
850,logic-ng/logicng,da7cf5b38709033d0f4cc1d467c13f01358cdfd0,org/logicng/solvers/functions/OptimizationFunctionTest.java,0.0,False,False
877,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/collections/LNGBooleanVectorTest.java,0.0,False,False
879,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/collections/LNGDoublePriorityQueueTest.java,0.0,False,False
905,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/formulas/printer/DefaultStringRepresentationTest.java,0.0,False,False
912,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/graphs/datastructures/HypergraphTest.java,0.0,False,False
913,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/graphs/datastructures/HypergraphEdgeTest.java,0.0,False,False
920,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/handlers/TimeoutBDDHandlerTest.java,0.0,False,False
932,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/knowledgecompilation/bdds/BDDOperationsTest.java,0.0,False,False
961,logic-ng/logicng,7921ec0ffabfdd8cec93533bd02d09ee7fd6fdd9,org/logicng/transformations/FormulaFactoryImporterTest.java,0.0,False,False
984,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/collections/LNGDoublePriorityQueueTest.java,0.0,False,False
992,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/datastructures/ubtrees/UBNodeTest.java,0.0,False,False
993,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/datastructures/ubtrees/UBTreeTest.java,0.0,False,False
997,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/explanations/UNSATCoreTest.java,0.0,False,False
1000,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/formulas/CTrueTest.java,0.0,False,False
1001,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/formulas/EquivalenceTest.java,0.0,False,False
1005,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/formulas/ImplicationTest.java,0.0,False,False
1019,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/graphs/datastructures/HypergraphNodeTest.java,0.0,False,False
1020,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/graphs/generators/ConstraintGraphGeneratorTest.java,0.0,False,True
1031,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/knowledgecompilation/bdds/io/BDDDotFileWriterTest.java,0.0,False,False
1035,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/knowledgecompilation/bdds/orderings/BFSOrderingTest.java,0.0,False,False
1044,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/predicates/ContainsPBCPredicateTest.java,0.0,False,False
1046,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/predicates/EvaluatesToConstantPredicateTest.java,0.0,False,False
1047,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/predicates/NNFPredicateTest.java,0.0,False,False
1048,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/primecomputation/PrimeCompilerTest.java,0.0,False,False
1049,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/primecomputation/PrimeResultTest.java,0.0,False,False
1066,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/transformations/cnf/CNFSubsumptionTest.java,0.0,False,False
1070,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/transformations/qmc/TermTest.java,0.0,False,False
1073,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/transformations/simplification/DistributiveSimplifierTest.java,0.0,False,False
1074,logic-ng/logicng,994294fbb283b7b96230da3937369bf8fc062b5f,org/logicng/util/CollectionHelperTest.java,0.0,False,False
1085,logic-ng/logicng,708e7a966ed79d8ab57359d4640c3641c5372105,org/logicng/collections/LNGIntVectorTest.java,0.0,False,False
1089,logic-ng/logicng,708e7a966ed79d8ab57359d4640c3641c5372105,org/logicng/datastructures/AssignmentTest.java,0.0,False,False
1106,logic-ng/logicng,708e7a966ed79d8ab57359d4640c3641c5372105,org/logicng/formulas/NotTest.java,0.0,False,False
1132,logic-ng/logicng,708e7a966ed79d8ab57359d4640c3641c5372105,org/logicng/knowledgecompilation/bdds/jbuddy/BDDPrimeTest.java,0.0,False,False
1140,logic-ng/logicng,708e7a966ed79d8ab57359d4640c3641c5372105,org/logicng/modelcounting/ModelCounterTest.java,0.0,False,False
1185,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/collections/LNGLongPriorityQueueTest.java,0.0,False,False
1200,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/formulas/ExtendedFormulaFactoryTest.java,0.0,False,False
1203,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/formulas/ImplicationTest.java,0.0,False,False
1205,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/formulas/NotTest.java,0.0,False,False
1208,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/formulas/printer/DefaultStringRepresentationTest.java,0.0,False,False
1213,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/graphs/algorithms/BronKerboschTest.java,0.0,False,False
1219,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/graphs/generators/HypergraphGeneratorTest.java,0.0,False,False
1226,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/io/writers/FormulaDimacsFileWriterTest.java,0.0,False,False
1229,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/knowledgecompilation/bdds/io/BDDDotFileWriterTest.java,0.0,False,False
1243,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/predicates/DNFPredicateTest.java,0.0,False,False
1246,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/primecomputation/PrimeCompilerTest.java,0.0,False,False
1248,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/propositions/ExtendedPropositionTest.java,0.0,False,False
1251,logic-ng/logicng,bb2bbe87396a51706a642897070b35d992663924,org/logicng/solvers/datastructures/LNGHeapTest.java,0.0,False,False
1293,logic-ng/logicng,dfa28508241d17478b59a388618a5988a86f77e3,org/logicng/datastructures/AssignmentTest.java,0.0,False,False
1313,logic-ng/logicng,dfa28508241d17478b59a388618a5988a86f77e3,org/logicng/formulas/printer/SortedStringRepresentationTest.java,0.0,False,False
1317,logic-ng/logicng,dfa28508241d17478b59a388618a5988a86f77e3,org/logicng/graphs/datastructures/HypergraphTest.java,0.0,False,False
1323,logic-ng/logicng,dfa28508241d17478b59a388618a5988a86f77e3,org/logicng/io/parsers/PropositionalParserTest.java,0.0,False,False
1337,logic-ng/logicng,dfa28508241d17478b59a388618a5988a86f77e3,org/logicng/transformations/AnonymizerTest.java,0.0,False,False
1349,logic-ng/logicng,dfa28508241d17478b59a388618a5988a86f77e3,org/logicng/util/FormulaHelperTest.java,0.0,False,False
1351,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/backbones/BackboneTest.java,0.0,False,False
1373,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/formulas/AndTest.java,0.0,False,False
1376,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/formulas/EquivalenceTest.java,0.0,False,False
1379,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/formulas/FormulaFactoryTest.java,0.0,False,False
1386,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/formulas/printer/LatexStringRepresentationTest.java,0.0,False,False
1403,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/predicates/NNFPredicateTest.java,0.0,False,False
1406,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/pseudobooleans/PBEncoderTest.java,0.0,False,False
1407,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/solvers/sat/MiniSatTest.java,0.0,False,False
1418,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/transformations/dnf/DNFFactorizationTest.java,0.0,False,False
1424,logic-ng/logicng,7d852d05b0d4412a4d060c38f7388f9db1d3b171,org/logicng/util/PairTest.java,0.0,False,False
1435,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/collections/LNGDoublePriorityQueueTest.java,0.0,False,False
1439,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/collections/LNGLongVectorTest.java,0.0,False,False
1443,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/datastructures/ubtrees/UBTreeTest.java,0.0,False,False
1447,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/formulas/AndTest.java,0.0,False,False
1451,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/formulas/ExtendedFormulaFactoryTest.java,0.0,False,False
1458,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/formulas/PBConstraintTest.java,0.0,False,False
1459,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/formulas/printer/DefaultStringRepresentationTest.java,0.0,False,False
1462,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/formulas/printer/UTF8StringRepresentationTest.java,0.0,False,False
1465,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/graphs/datastructures/HypergraphTest.java,0.0,False,False
1481,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/solvers/sat/MiniSatTest.java,0.0,False,False
1489,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/transformations/UnitPropagationTest.java,0.0,False,False
1492,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/transformations/dnf/DNFFactorizationTest.java,0.0,False,False
1497,logic-ng/logicng,73359fd2892f53242c775d2403d329c13daf0918,org/logicng/util/FormulaHelperTest.java,0.0,False,False
1503,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/bdds/orderings/BFSOrderingTest.java,0.0,False,False
1509,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/collections/LNGDoublePriorityQueueTest.java,0.0,False,False
1513,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/collections/LNGLongVectorTest.java,0.0,False,False
1525,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/formulas/ExtendedFormulaFactoryTest.java,0.0,False,False
1532,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/formulas/PBConstraintTest.java,0.0,False,False
1548,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/io/writers/FormulaDotFileWriterTest.java,0.0,False,False
1555,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/solvers/sat/MiniSatTest.java,0.0,False,False
1562,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/transformations/FormulaFactoryImporterTest.java,0.0,False,False
1565,logic-ng/logicng,7bd498c3fa7de922629802f907f92d1f9ff251b2,org/logicng/transformations/cnf/CNFSubsumptionTest.java,0.0,False,False
1575,logic-ng/logicng,ae79302c73515202df5a2565b7493783a5f96593,org/logicng/bdds/datastructures/BDDNodeTest.java,0.0,False,False
1588,logic-ng/logicng,ae79302c73515202df5a2565b7493783a5f96593,org/logicng/collections/LNGVectorTest.java,0.0,False,False
1617,logic-ng/logicng,ae79302c73515202df5a2565b7493783a5f96593,org/logicng/graphs/io/GraphDimacsFileWriterTest.java,0.0,False,False
1624,logic-ng/logicng,ae79302c73515202df5a2565b7493783a5f96593,org/logicng/predicates/DNFPredicateTest.java,0.0,False,False
1663,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/datastructures/AssignmentTest.java,0.0,False,False
1666,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/explanations/unsatcores/MUSConfigTest.java,0.0,False,False
1672,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/formulas/EquivalenceTest.java,0.0,False,False
1675,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/formulas/FormulaFactoryTest.java,0.0,False,False
1696,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/io/writers/FormulaDotFileWriterTest.java,0.0,False,False
1698,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/predicates/DNFPredicateTest.java,0.0,False,False
1709,logic-ng/logicng,bb9eb88a768be4be8e02a76cfc4a59e6c3fb7f2e,org/logicng/transformations/FormulaFactoryImporterTest.java,0.0,False,False
1724,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/collections/ImmutableFormulaListTest.java,0.0,False,False
1727,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/collections/LNGDoublePriorityQueueTest.java,0.0,False,False
1729,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/collections/LNGIntVectorTest.java,0.0,False,False
1732,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/collections/LNGVectorTest.java,0.0,False,False
1733,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/datastructures/AssignmentTest.java,0.0,False,False
1734,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/formulas/SubstitutionTest.java,0.0,False,False
1735,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/explanations/unsatcores/MUSConfigTest.java,0.0,False,False
1745,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/formulas/ImplicationTest.java,0.0,False,False
1750,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/formulas/printer/DefaultStringRepresentationTest.java,0.0,False,False
1778,logic-ng/logicng,5017ba1eb0240d81a645872e3a36d13f4bdba43b,org/logicng/transformations/cnf/CNFEncoderTest.java,0.0,False,False
1792,logic-ng/logicng,976c57f376630c30dbe7a73010cef0c9672caf09,org/logicng/collections/LNGDoublePriorityQueueTest.java,0.0,False,False
1797,logic-ng/logicng,976c57f376630c30dbe7a73010cef0c9672caf09,org/logicng/collections/LNGVectorTest.java,0.0,False,False
